construct_id	UPt28_S3_trimmed53_len_filtered_counts
PIK3R1_chr5_67522521__KDM5C_chrX_53254068	518
PIK3R1_chr5_67522521__KDM6A_chrX_44820615	104
PIK3R1_chr5_67522521__KDM6A_chrX_44820616	275
PIK3R1_chr5_67522521__KMT2D_chr12_49448168	217
PIK3R1_chr5_67522521__KMT2D_chr12_49448468	211
PIK3R1_chr5_67522521__MAP2K1_chr15_66679756	351
PIK3R1_chr5_67522521__MAP3K1_chr5_56111382	19
PIK3R1_chr5_67522521__MET_chr7_116340188	971
PIK3R1_chr5_67522521__MET_chr7_116340207	314
PIK3R1_chr5_67522521__MLH1_chr3_37045912	84
PIK3R1_chr5_67522521__MSH6_chr2_48010356	38
PIK3R1_chr5_67522521__MSH6_chr2_48018154	225
PIK3R1_chr5_67522521__NF1_chr17_29422308	234
PIK3R1_chr5_67522521__NonTargetingControlGuideForHuman0352	233
PIK3R1_chr5_67522521__PARP1_chr1_226578301	234
PIK3R1_chr5_67522521__PBRM1_chr3_52702516	573
PIK3R1_chr5_67522521__PDGFRA_chr4_55124963	173
PIK3R1_chr5_67522521__PIK3CA_chr3_178916614	121
PIK3R1_chr5_67522521__PIK3CA_chr3_178919167	58
PIK3R1_chr5_67522521__PRKDC_chr8_48686398	100
PIK3R1_chr5_67522521__PRKDC_chr8_48872683	183
PIK3R1_chr5_67522521__PTEN_chr10_89653786	174
PIK3R1_chr5_67522521__PTEN_chr10_89685297	512
PIK3R1_chr5_67522521__PTEN_chr10_89711868	863
PIK3R1_chr5_67522521__ROR1_chr1_64240072	169
PIK3R1_chr5_67522521__ROR1_chr1_64240089	792
PIK3R1_chr5_67522521__ROR1_chr1_64240143	286
PIK3R1_chr5_67522521__RPS6KB1_chr17_57970538	346
PIK3R1_chr5_67522521__RPS6KB1_chr17_57987949	152
PIK3R1_chr5_67522521__RRM2_chr2_10262940	87
PIK3R1_chr5_67522521__RUNX1_chr21_36252902	150
PIK3R1_chr5_67522521__RUNX1_chr21_36421144	604
PIK3R1_chr5_67522521__SETD2_chr3_47205411	51
PIK3R1_chr5_67522521__SMAD4_chr18_48575673	625
PIK3R1_chr5_67522521__SMAD4_chr18_48586241	35
PIK3R1_chr5_67522521__SMARCA4_chr19_11094819	231
PIK3R1_chr5_67522521__SMARCB1_chr22_24129339	662
PIK3R1_chr5_67522521__SMO_chr7_128845081	91
PIK3R1_chr5_67522521__SRC_chr20_36012562	186
PIK3R1_chr5_67522521__SRC_chr20_36014563	120
PIK3R1_chr5_67522521__TOP1_chr20_39657693	262
PIK3R1_chr5_67522521__TOP1_chr20_39690109	446
PIK3R1_chr5_67522521__TP53_chr17_7577537	493
PIK3R1_chr5_67522521__TSC1_chr9_135796748	249
PIK3R1_chr5_67522521__TSC1_chr9_135804256	37
PIK3R1_chr5_67522521__TYMS_chr18_659656	564
PIK3R1_chr5_67522521__VEGFA_chr6_43738425	166
PIK3R1_chr5_67522521__VEGFA_chr6_43742108	39
PIK3R1_chr5_67522521__VHL_chr3_10183773	71
PIK3R1_chr5_67522521__WEE1_chr11_9595462	545
PIK3R1_chr5_67522521__WEE1_chr11_9595542	325
PIK3R1_chr5_67576410__ABL1_chr9_133738283	96
PIK3R1_chr5_67576410__ADA_chr20_43257769	104
PIK3R1_chr5_67576410__ADA_chr20_43280245	1264
PIK3R1_chr5_67576410__AKT1_chr14_105239609	782
PIK3R1_chr5_67576410__AKT1_chr14_105258968	337
PIK3R1_chr5_67576410__ALK_chr2_29541171	32
PIK3R1_chr5_67576410__ALK_chr2_29541172	32
PIK3R1_chr5_67576410__APC_chr5_112043408	517
PIK3R1_chr5_67576410__APC_chr5_112102023	27
PIK3R1_chr5_67576410__APC_chr5_112102933	354
PIK3R1_chr5_67576410__ARID1A_chr1_27022876	89
PIK3R1_chr5_67576410__ARID2_chr12_46123614	20
PIK3R1_chr5_67576410__ARID2_chr12_46205318	698
PIK3R1_chr5_67576410__ATM_chr11_108098350	70
PIK3R1_chr5_67576410__ATM_chr11_108098390	41
PIK3R1_chr5_67576410__BCL2_chr18_60795945	184
PIK3R1_chr5_67576410__BRAF_chr7_140508787	135
PIK3R1_chr5_67576410__BRCA1_chr17_41256141	440
PIK3R1_chr5_67576410__BRCA2_chr13_32912006	31
PIK3R1_chr5_67576410__BRCA2_chr13_32914228	349
PIK3R1_chr5_67576410__BRD4_chr19_15376403	1294
PIK3R1_chr5_67576410__BRD4_chr19_15383894	54
PIK3R1_chr5_67576410__BTK_chrX_100629565	202
PIK3R1_chr5_67576410__CASP8_chr2_202123033	507
PIK3R1_chr5_67576410__CDH1_chr16_68772250	113
PIK3R1_chr5_67576410__CDH1_chr16_68772255	332
PIK3R1_chr5_67576410__CDK4_chr12_58144705	95
PIK3R1_chr5_67576410__CDK4_chr12_58145497	49
PIK3R1_chr5_67576410__CDK6_chr7_92462628	27
PIK3R1_chr5_67576410__CDK9_chr9_130548998	16
PIK3R1_chr5_67576410__CDK9_chr9_130550235	285
PIK3R1_chr5_67576410__CDKN1B_chr12_12870777	699
PIK3R1_chr5_67576410__CDKN1B_chr12_12871196	104
PIK3R1_chr5_67576410__CDKN2A_chr9_21968726	1378
PIK3R1_chr5_67576410__CDKN2A_chr9_21971100	101
PIK3R1_chr5_67576410__CHEK1_chr11_125496687	715
PIK3R1_chr5_67576410__DHFR_chr5_79949819	967
PIK3R1_chr5_67576410__DHFR_chr5_79950216	369
PIK3R1_chr5_67576410__EGFR_chr7_55086962	101
PIK3R1_chr5_67576410__EGFR_chr7_55209986	1198
PIK3R1_chr5_67576410__EGFR_chr7_55209992	174
PIK3R1_chr5_67576410__ERBB2_chr17_37868221	219
PIK3R1_chr5_67576410__ERBB2_chr17_37868292	70
PIK3R1_chr5_67576410__FGFR2_chr10_123298118	132
PIK3R1_chr5_67576410__FGFR2_chr10_123353328	35
PIK3R1_chr5_67576410__FGFR3_chr4_1795736	139
PIK3R1_chr5_67576410__FLT3_chr13_28636131	517
PIK3R1_chr5_67576410__FLT3_chr13_28674643	212
PIK3R1_chr5_67576410__GATA3_chr10_8097612	183
PIK3R1_chr5_67576410__GATA3_chr10_8097722	403
PIK3R1_chr5_67576410__HDAC1_chr1_32792601	39
PIK3R1_chr5_67576410__HDAC2_chr6_114266539	590
PIK3R1_chr5_67576410__HDAC2_chr6_114292056	33
PIK3R1_chr5_67576410__HDAC6_chrX_48674389	40
PIK3R1_chr5_67576410__HSP90AA1_chr14_102551760	556
PIK3R1_chr5_67576410__HSP90AA1_chr14_102552141	29
PIK3R1_chr5_67576410__IGF1R_chr15_99434664	225
PIK3R1_chr5_67576410__IGF1R_chr15_99434807	672
PIK3R1_chr5_67576410__KDM5C_chrX_53241021	412
PIK3R1_chr5_67576410__KDM5C_chrX_53254068	152
PIK3R1_chr5_67576410__KDM6A_chrX_44732838	135
PIK3R1_chr5_67576410__KDM6A_chrX_44820615	34
PIK3R1_chr5_67576410__KIT_chr4_55524176	289
PIK3R1_chr5_67576410__KIT_chr4_55524229	44
PIK3R1_chr5_67576410__MAP2K1_chr15_66679721	1566
PIK3R1_chr5_67576410__MAP3K1_chr5_56111382	15
PIK3R1_chr5_67576410__MET_chr7_116339123	31
PIK3R1_chr5_67576410__MLH1_chr3_37035029	417
PIK3R1_chr5_67576410__MLH1_chr3_37045912	101
PIK3R1_chr5_67576410__MSH6_chr2_48018154	303
PIK3R1_chr5_67576410__MTOR_chr1_11317149	42
PIK3R1_chr5_67576410__MTOR_chr1_11319459	941
PIK3R1_chr5_67576410__NF1_chr17_29422308	335
PIK3R1_chr5_67576410__NonTargetingControlGuideForHuman0352	362
PIK3R1_chr5_67576410__PARP1_chr1_226578301	531
PIK3R1_chr5_67576410__PBRM1_chr3_52696257	356
PIK3R1_chr5_67576410__PBRM1_chr3_52702516	855
PIK3R1_chr5_67576410__PDGFRA_chr4_55124932	1256
PIK3R1_chr5_67576410__PIK3CA_chr3_178916614	160
PIK3R1_chr5_67576410__PIK3CA_chr3_178919167	608
PIK3R1_chr5_67576410__PRKDC_chr8_48686781	578
PIK3R1_chr5_67576410__PTEN_chr10_89685297	56
PIK3R1_chr5_67576410__PTEN_chr10_89711868	1245
PIK3R1_chr5_67576410__RB1_chr13_48934148	33
PIK3R1_chr5_67576410__ROR1_chr1_64240072	203
PIK3R1_chr5_67576410__ROR1_chr1_64240089	367
PIK3R1_chr5_67576410__ROR1_chr1_64240143	65
PIK3R1_chr5_67576410__RPS6KB1_chr17_57970538	57
PIK3R1_chr5_67576410__RPS6KB1_chr17_57987949	520
PIK3R1_chr5_67576410__RUNX1_chr21_36252860	965
PIK3R1_chr5_67576410__SETD2_chr3_47142951	184
PIK3R1_chr5_67576410__SETD2_chr3_47142972	40
PIK3R1_chr5_67576410__SMAD4_chr18_48573460	33
PIK3R1_chr5_67576410__SMAD4_chr18_48586241	37
PIK3R1_chr5_67576410__SMARCA4_chr19_11095011	1156
PIK3R1_chr5_67576410__SMARCB1_chr22_24129339	1047
PIK3R1_chr5_67576410__SMARCB1_chr22_24133993	26
PIK3R1_chr5_67576410__SMO_chr7_128828974	236
PIK3R1_chr5_67576410__SMO_chr7_128845081	48
PIK3R1_chr5_67576410__SRC_chr20_36012562	19
PIK3R1_chr5_67576410__SRC_chr20_36022600	388
PIK3R1_chr5_67576410__TOP1_chr20_39690055	20
PIK3R1_chr5_67576410__TP53_chr17_7578373	200
PIK3R1_chr5_67576410__TP53_chr17_7579881	1129
PIK3R1_chr5_67576410__TSC1_chr9_135796748	404
PIK3R1_chr5_67576410__TYMS_chr18_657730	85
PIK3R1_chr5_67576410__TYMS_chr18_659656	55
PIK3R1_chr5_67576410__TYMS_chr18_659665	799
PIK3R1_chr5_67576410__VEGFA_chr6_43742108	25
PIK3R1_chr5_67576410__VHL_chr3_10183518	480
PIK3R1_chr5_67576410__VHL_chr3_10183791	29
PIK3R1_chr5_67576410__WEE1_chr11_9595542	180
PIK3R1_chr5_67576410__WEE1_chr11_9595845	216
PIK3R1_chr5_67576421__ABL1_chr9_133738356	2163
PIK3R1_chr5_67576421__ADA_chr20_43257696	43
PIK3R1_chr5_67576421__ADA_chr20_43280245	469
PIK3R1_chr5_67576421__AKT1_chr14_105239686	307
PIK3R1_chr5_67576421__AKT1_chr14_105258968	212
PIK3R1_chr5_67576421__ALK_chr2_29541171	18
PIK3R1_chr5_67576421__ALK_chr2_30143522	67
PIK3R1_chr5_67576421__APC_chr5_112102023	246
PIK3R1_chr5_67576421__APC_chr5_112102933	33
PIK3R1_chr5_67576421__ARID1A_chr1_27056286	461
PIK3R1_chr5_67576421__ARID1A_chr1_27056288	89
PIK3R1_chr5_67576421__ATM_chr11_108098390	689
PIK3R1_chr5_67576421__ATM_chr11_108098402	10
PIK3R1_chr5_67576421__BCL2_chr18_60795945	45
PIK3R1_chr5_67576421__BCL2_chr18_60985877	547
PIK3R1_chr5_67576421__BRAF_chr7_140508787	101
PIK3R1_chr5_67576421__BRAF_chr7_140624501	31
PIK3R1_chr5_67576421__BRCA1_chr17_41256141	47
PIK3R1_chr5_67576421__BRCA1_chr17_41267735	126
PIK3R1_chr5_67576421__BRCA2_chr13_32890586	18
PIK3R1_chr5_67576421__BRCA2_chr13_32912006	36
PIK3R1_chr5_67576421__BRCA2_chr13_32914228	45
PIK3R1_chr5_67576421__BRD4_chr19_15376361	54
PIK3R1_chr5_67576421__BRD4_chr19_15376403	221
PIK3R1_chr5_67576421__BRD4_chr19_15383894	36
PIK3R1_chr5_67576421__BTK_chrX_100629565	29
PIK3R1_chr5_67576421__BTK_chrX_100645534	297
PIK3R1_chr5_67576421__CASP8_chr2_202123033	208
PIK3R1_chr5_67576421__CASP8_chr2_202134297	418
PIK3R1_chr5_67576421__CDK6_chr7_92244474	451
PIK3R1_chr5_67576421__CDK6_chr7_92252365	648
PIK3R1_chr5_67576421__CDK9_chr9_130548998	240
PIK3R1_chr5_67576421__CDKN2A_chr9_21968726	1734
PIK3R1_chr5_67576421__CDKN2A_chr9_21971100	207
PIK3R1_chr5_67576421__CDKN2A_chr9_21994327	862
PIK3R1_chr5_67576421__DHFR_chr5_79950216	55
PIK3R1_chr5_67576421__DHFR_chr5_79950217	44
PIK3R1_chr5_67576421__EGFR_chr7_55086962	53
PIK3R1_chr5_67576421__EGFR_chr7_55209992	26
PIK3R1_chr5_67576421__FGFR2_chr10_123353328	39
PIK3R1_chr5_67576421__FGFR3_chr4_1795735	171
PIK3R1_chr5_67576421__FGFR3_chr4_1795736	34
PIK3R1_chr5_67576421__FLT3_chr13_28636131	235
PIK3R1_chr5_67576421__FNTA_chr8_42914260	188
PIK3R1_chr5_67576421__FNTA_chr8_42924781	457
PIK3R1_chr5_67576421__GATA3_chr10_8097722	54
PIK3R1_chr5_67576421__GATA3_chr10_8097790	99
PIK3R1_chr5_67576421__HDAC1_chr1_32792601	31
PIK3R1_chr5_67576421__HDAC1_chr1_32792637	572
PIK3R1_chr5_67576421__HDAC2_chr6_114267214	28
PIK3R1_chr5_67576421__HDAC2_chr6_114292056	37
PIK3R1_chr5_67576421__HSP90AA1_chr14_102552141	456
PIK3R1_chr5_67576421__HSP90AA1_chr14_102605736	148
PIK3R1_chr5_67576421__IGF1R_chr15_99192824	128
PIK3R1_chr5_67576421__JAK2_chr9_5021970	27
PIK3R1_chr5_67576421__JAK2_chr9_5050816	370
PIK3R1_chr5_67576421__KDM5C_chrX_53254068	186
PIK3R1_chr5_67576421__KDM6A_chrX_44732838	26
PIK3R1_chr5_67576421__KDM6A_chrX_44820615	53
PIK3R1_chr5_67576421__KMT2D_chr12_49448468	1247
PIK3R1_chr5_67576421__MAP2K1_chr15_66679721	100
PIK3R1_chr5_67576421__MAP2K1_chr15_66679728	267
PIK3R1_chr5_67576421__MLH1_chr3_37035029	301
PIK3R1_chr5_67576421__MLH1_chr3_37038179	365
PIK3R1_chr5_67576421__MSH6_chr2_48018111	281
PIK3R1_chr5_67576421__MTOR_chr1_11317010	709
PIK3R1_chr5_67576421__MTOR_chr1_11317149	20
PIK3R1_chr5_67576421__NF1_chr17_29422308	284
PIK3R1_chr5_67576421__NF1_chr17_29483038	165
PIK3R1_chr5_67576421__NonTargetingControlGuideForHuman0352	741
PIK3R1_chr5_67576421__PARP1_chr1_226578249	42
PIK3R1_chr5_67576421__PBRM1_chr3_52696257	480
PIK3R1_chr5_67576421__PBRM1_chr3_52702516	176
PIK3R1_chr5_67576421__PDGFRA_chr4_55124932	384
PIK3R1_chr5_67576421__PDGFRA_chr4_55124963	61
PIK3R1_chr5_67576421__PIK3CA_chr3_178919167	2675
PIK3R1_chr5_67576421__PRKDC_chr8_48686398	103
PIK3R1_chr5_67576421__PRKDC_chr8_48872683	55
PIK3R1_chr5_67576421__PTEN_chr10_89653786	676
PIK3R1_chr5_67576421__PTEN_chr10_89711868	34
PIK3R1_chr5_67576421__RB1_chr13_48936969	389
PIK3R1_chr5_67576421__ROR1_chr1_64240089	226
PIK3R1_chr5_67576421__ROR1_chr1_64240143	266
PIK3R1_chr5_67576421__RPS6KB1_chr17_57970538	62
PIK3R1_chr5_67576421__RRM2_chr2_10262728	25
PIK3R1_chr5_67576421__RRM2_chr2_10262957	22
PIK3R1_chr5_67576421__RUNX1_chr21_36252902	26
PIK3R1_chr5_67576421__SETD2_chr3_47142951	4476
PIK3R1_chr5_67576421__SMAD4_chr18_48575673	448
PIK3R1_chr5_67576421__SMAD4_chr18_48586241	36
PIK3R1_chr5_67576421__SMARCA4_chr19_11094851	55
PIK3R1_chr5_67576421__SMARCA4_chr19_11095011	699
PIK3R1_chr5_67576421__SMARCB1_chr22_24129339	131
PIK3R1_chr5_67576421__SMARCB1_chr22_24133993	149
PIK3R1_chr5_67576421__SRC_chr20_36012562	29
PIK3R1_chr5_67576421__SRC_chr20_36022600	187
PIK3R1_chr5_67576421__TOP1_chr20_39690055	169
PIK3R1_chr5_67576421__TOP1_chr20_39690109	19
PIK3R1_chr5_67576421__TP53_chr17_7577537	299
PIK3R1_chr5_67576421__TSC1_chr9_135796748	377
PIK3R1_chr5_67576421__TSC1_chr9_135796796	49
PIK3R1_chr5_67576421__TYMS_chr18_657730	315
PIK3R1_chr5_67576421__TYMS_chr18_659656	51
PIK3R1_chr5_67576421__TYMS_chr18_659665	40
PIK3R1_chr5_67576421__VEGFA_chr6_43738425	108
PIK3R1_chr5_67576421__VEGFA_chr6_43742077	257
PIK3R1_chr5_67576421__VHL_chr3_10183518	233
PIK3R1_chr5_67576421__WEE1_chr11_9595462	103
PIK3R1_chr5_67576421__WEE1_chr11_9595845	85
PRKDC_chr8_48686398__ABL1_chr9_133738283	43
PRKDC_chr8_48686398__AKT1_chr14_105239686	449
PRKDC_chr8_48686398__AKT1_chr14_105258968	282
PRKDC_chr8_48686398__APC_chr5_112102933	28
PRKDC_chr8_48686398__ARID1A_chr1_27022876	101
PRKDC_chr8_48686398__ARID2_chr12_46254608	401
PRKDC_chr8_48686398__ATM_chr11_108098390	37
PRKDC_chr8_48686398__BCL2_chr18_60795945	91
PRKDC_chr8_48686398__BRAF_chr7_140534469	574
PRKDC_chr8_48686398__BRAF_chr7_140624501	355
PRKDC_chr8_48686398__BRCA1_chr17_41267735	14
PRKDC_chr8_48686398__BRCA1_chr17_41276018	102
PRKDC_chr8_48686398__BRCA2_chr13_32890586	59
PRKDC_chr8_48686398__BRD4_chr19_15376403	484
PRKDC_chr8_48686398__BTK_chrX_100626613	433
PRKDC_chr8_48686398__BTK_chrX_100629565	31
PRKDC_chr8_48686398__CASP8_chr2_202134297	154
PRKDC_chr8_48686398__CDH1_chr16_68772255	15
PRKDC_chr8_48686398__CDK6_chr7_92244474	50
PRKDC_chr8_48686398__CDK9_chr9_130548409	46
PRKDC_chr8_48686398__CDK9_chr9_130548998	9
PRKDC_chr8_48686398__CDK9_chr9_130550235	101
PRKDC_chr8_48686398__CDKN1B_chr12_12870777	297
PRKDC_chr8_48686398__CDKN2A_chr9_21994327	377
PRKDC_chr8_48686398__CHEK2_chr22_29090029	27
PRKDC_chr8_48686398__DHFR_chr5_79949819	15
PRKDC_chr8_48686398__DHFR_chr5_79950217	189
PRKDC_chr8_48686398__EGFR_chr7_55086962	134
PRKDC_chr8_48686398__EGFR_chr7_55209986	713
PRKDC_chr8_48686398__EGFR_chr7_55209992	774
PRKDC_chr8_48686398__ERBB2_chr17_37868221	40
PRKDC_chr8_48686398__FGFR2_chr10_123298118	447
PRKDC_chr8_48686398__FGFR2_chr10_123298215	61
PRKDC_chr8_48686398__FGFR2_chr10_123353328	19
PRKDC_chr8_48686398__FGFR3_chr4_1795655	585
PRKDC_chr8_48686398__FGFR3_chr4_1795735	769
PRKDC_chr8_48686398__FLT3_chr13_28636172	58
PRKDC_chr8_48686398__FLT3_chr13_28674643	79
PRKDC_chr8_48686398__FNTA_chr8_42911471	32
PRKDC_chr8_48686398__FNTA_chr8_42914260	10
PRKDC_chr8_48686398__FNTA_chr8_42924781	240
PRKDC_chr8_48686398__GATA3_chr10_8097612	36
PRKDC_chr8_48686398__GATA3_chr10_8097722	295
PRKDC_chr8_48686398__GATA3_chr10_8097790	45
PRKDC_chr8_48686398__HDAC1_chr1_32757816	592
PRKDC_chr8_48686398__HDAC1_chr1_32792637	407
PRKDC_chr8_48686398__HDAC2_chr6_114292056	44
PRKDC_chr8_48686398__HDAC6_chrX_48674389	251
PRKDC_chr8_48686398__HSP90AA1_chr14_102552141	34
PRKDC_chr8_48686398__IGF1R_chr15_99192824	416
PRKDC_chr8_48686398__IGF1R_chr15_99434807	215
PRKDC_chr8_48686398__JAK2_chr9_5050721	158
PRKDC_chr8_48686398__JAK2_chr9_5050816	608
PRKDC_chr8_48686398__KDM5C_chrX_53241022	57
PRKDC_chr8_48686398__KDM6A_chrX_44732838	44
PRKDC_chr8_48686398__KIT_chr4_55524164	51
PRKDC_chr8_48686398__KIT_chr4_55524229	474
PRKDC_chr8_48686398__KMT2D_chr12_49448468	469
PRKDC_chr8_48686398__MAP2K1_chr15_66679728	70
PRKDC_chr8_48686398__MAP3K1_chr5_56111382	50
PRKDC_chr8_48686398__MET_chr7_116339123	510
PRKDC_chr8_48686398__MET_chr7_116340188	95
PRKDC_chr8_48686398__MLH1_chr3_37038179	978
PRKDC_chr8_48686398__MSH6_chr2_48018154	44
PRKDC_chr8_48686398__MTOR_chr1_11317010	263
PRKDC_chr8_48686398__MTOR_chr1_11317149	20
PRKDC_chr8_48686398__MTOR_chr1_11319459	26
PRKDC_chr8_48686398__NF1_chr17_29422308	94
PRKDC_chr8_48686398__NonTargetingControlGuideForHuman0362	357
PRKDC_chr8_48686398__NonTargetingControlGuideForHuman0412	67
PRKDC_chr8_48686398__PBRM1_chr3_52696257	124
PRKDC_chr8_48686398__PBRM1_chr3_52702516	376
PRKDC_chr8_48686398__PBRM1_chr3_52713723	297
PRKDC_chr8_48686398__PDGFRA_chr4_55124932	86
PRKDC_chr8_48686398__PDGFRA_chr4_55124963	62
PRKDC_chr8_48686398__PDGFRA_chr4_55129914	51
PRKDC_chr8_48686398__PIK3CA_chr3_178916614	175
PRKDC_chr8_48686398__PIK3CA_chr3_178919070	299
PRKDC_chr8_48686398__PIK3R1_chr5_67576410	626
PRKDC_chr8_48686398__PTEN_chr10_89653786	371
PRKDC_chr8_48686398__PTEN_chr10_89685297	110
PRKDC_chr8_48686398__RB1_chr13_48878054	173
PRKDC_chr8_48686398__RPS6KB1_chr17_57987922	328
PRKDC_chr8_48686398__RPS6KB1_chr17_57987949	79
PRKDC_chr8_48686398__RRM2_chr2_10262940	350
PRKDC_chr8_48686398__RUNX1_chr21_36252860	104
PRKDC_chr8_48686398__RUNX1_chr21_36421144	36
PRKDC_chr8_48686398__SMAD4_chr18_48573460	32
PRKDC_chr8_48686398__SMARCB1_chr22_24129339	36
PRKDC_chr8_48686398__SMO_chr7_128828974	1029
PRKDC_chr8_48686398__SMO_chr7_128845081	47
PRKDC_chr8_48686398__SRC_chr20_36022600	343
PRKDC_chr8_48686398__TOP1_chr20_39690055	195
PRKDC_chr8_48686398__TOP1_chr20_39690109	20
PRKDC_chr8_48686398__TP53_chr17_7577537	2501
PRKDC_chr8_48686398__TSC1_chr9_135796748	396
PRKDC_chr8_48686398__TSC1_chr9_135804256	608
PRKDC_chr8_48686398__TYMS_chr18_659656	35
PRKDC_chr8_48686398__TYMS_chr18_659665	64
PRKDC_chr8_48686398__VEGFA_chr6_43738425	25
PRKDC_chr8_48686398__VEGFA_chr6_43742077	654
PRKDC_chr8_48686398__VHL_chr3_10183791	269
PRKDC_chr8_48686398__WEE1_chr11_9595462	85
PRKDC_chr8_48686398__WEE1_chr11_9595845	30
PRKDC_chr8_48686781__ABL1_chr9_133738283	27
PRKDC_chr8_48686781__ABL1_chr9_133738356	20
PRKDC_chr8_48686781__ADA_chr20_43257696	20
PRKDC_chr8_48686781__ADA_chr20_43280245	61
PRKDC_chr8_48686781__AKT1_chr14_105239609	31
PRKDC_chr8_48686781__AKT1_chr14_105239686	60
PRKDC_chr8_48686781__AKT1_chr14_105258968	16
PRKDC_chr8_48686781__ALK_chr2_29541171	253
PRKDC_chr8_48686781__ALK_chr2_29541172	5
PRKDC_chr8_48686781__ALK_chr2_30143522	14
PRKDC_chr8_48686781__APC_chr5_112043408	240
PRKDC_chr8_48686781__APC_chr5_112102023	9
PRKDC_chr8_48686781__ARID1A_chr1_27022876	76
PRKDC_chr8_48686781__ARID1A_chr1_27056286	19
PRKDC_chr8_48686781__ARID2_chr12_46123614	6
PRKDC_chr8_48686781__ARID2_chr12_46205318	158
PRKDC_chr8_48686781__ARID2_chr12_46254608	150
PRKDC_chr8_48686781__ATM_chr11_108098402	7
PRKDC_chr8_48686781__BCL2_chr18_60795945	15
PRKDC_chr8_48686781__BCL2_chr18_60985877	9
PRKDC_chr8_48686781__BRAF_chr7_140624501	6
PRKDC_chr8_48686781__BRCA1_chr17_41276018	7
PRKDC_chr8_48686781__BRCA2_chr13_32890586	14
PRKDC_chr8_48686781__BRCA2_chr13_32914228	6
PRKDC_chr8_48686781__BRD4_chr19_15376361	10
PRKDC_chr8_48686781__BRD4_chr19_15376403	19
PRKDC_chr8_48686781__BRD4_chr19_15383894	10
PRKDC_chr8_48686781__CASP8_chr2_202131404	142
PRKDC_chr8_48686781__CDH1_chr16_68771300	255
PRKDC_chr8_48686781__CDH1_chr16_68772250	221
PRKDC_chr8_48686781__CDH1_chr16_68772255	5
PRKDC_chr8_48686781__CDK4_chr12_58143253	7
PRKDC_chr8_48686781__CDK4_chr12_58144705	14
PRKDC_chr8_48686781__CDK9_chr9_130548409	19
PRKDC_chr8_48686781__CDK9_chr9_130548998	4
PRKDC_chr8_48686781__CDKN1B_chr12_12870777	9
PRKDC_chr8_48686781__CDKN2A_chr9_21968726	9
PRKDC_chr8_48686781__CHEK1_chr11_125496644	446
PRKDC_chr8_48686781__CHEK1_chr11_125499147	13
PRKDC_chr8_48686781__CHEK2_chr22_29085137	14
PRKDC_chr8_48686781__CHEK2_chr22_29090029	0
PRKDC_chr8_48686781__CHEK2_chr22_29130694	15
PRKDC_chr8_48686781__DHFR_chr5_79950217	696
PRKDC_chr8_48686781__EGFR_chr7_55086962	7
PRKDC_chr8_48686781__EGFR_chr7_55209986	23
PRKDC_chr8_48686781__EGFR_chr7_55209992	16
PRKDC_chr8_48686781__ERBB2_chr17_37855800	199
PRKDC_chr8_48686781__ERBB2_chr17_37868221	20
PRKDC_chr8_48686781__FGFR2_chr10_123298215	8
PRKDC_chr8_48686781__FGFR2_chr10_123353328	8
PRKDC_chr8_48686781__FGFR3_chr4_1795735	81
PRKDC_chr8_48686781__FLT3_chr13_28636172	17
PRKDC_chr8_48686781__FNTA_chr8_42911471	3
PRKDC_chr8_48686781__FNTA_chr8_42914260	280
PRKDC_chr8_48686781__FNTA_chr8_42924781	53
PRKDC_chr8_48686781__GATA3_chr10_8097612	15
PRKDC_chr8_48686781__GATA3_chr10_8097790	74
PRKDC_chr8_48686781__HDAC1_chr1_32757816	10
PRKDC_chr8_48686781__HDAC1_chr1_32792601	481
PRKDC_chr8_48686781__HDAC1_chr1_32792637	45
PRKDC_chr8_48686781__HDAC6_chrX_48661385	15
PRKDC_chr8_48686781__HSP90AA1_chr14_102605736	54
PRKDC_chr8_48686781__IGF1R_chr15_99192824	98
PRKDC_chr8_48686781__JAK2_chr9_5021970	219
PRKDC_chr8_48686781__JAK2_chr9_5050721	11
PRKDC_chr8_48686781__KDM5C_chrX_53241022	68
PRKDC_chr8_48686781__KDM6A_chrX_44732838	7
PRKDC_chr8_48686781__KDM6A_chrX_44820616	13
PRKDC_chr8_48686781__KIT_chr4_55524164	9
PRKDC_chr8_48686781__KIT_chr4_55524176	125
PRKDC_chr8_48686781__KMT2D_chr12_49448161	6
PRKDC_chr8_48686781__MAP2K1_chr15_66679721	19
PRKDC_chr8_48686781__MAP2K1_chr15_66679756	75
PRKDC_chr8_48686781__MAP3K1_chr5_56152485	14
PRKDC_chr8_48686781__MET_chr7_116340188	72
PRKDC_chr8_48686781__MLH1_chr3_37035029	72
PRKDC_chr8_48686781__MLH1_chr3_37045912	89
PRKDC_chr8_48686781__MSH6_chr2_48010356	14
PRKDC_chr8_48686781__MSH6_chr2_48018111	180
PRKDC_chr8_48686781__MSH6_chr2_48018154	6
PRKDC_chr8_48686781__MTOR_chr1_11319459	319
PRKDC_chr8_48686781__NonTargetingControlGuideForHuman0352	20
PRKDC_chr8_48686781__PARP1_chr1_226578249	17
PRKDC_chr8_48686781__PBRM1_chr3_52702516	394
PRKDC_chr8_48686781__PDGFRA_chr4_55124932	58
PRKDC_chr8_48686781__PDGFRA_chr4_55129914	1384
PRKDC_chr8_48686781__PIK3CA_chr3_178916614	314
PRKDC_chr8_48686781__PIK3CA_chr3_178919070	13
