construct_id	UCTAt1-2_S4_trimmed53_len_filtered_counts	UCAt1-2_S2_trimmed53_len_filtered_counts	UCBt1-2_S3_trimmed53_len_filtered_counts	UCTBt1-2_S5_trimmed53_len_filtered_counts	UPt1-2_S1_trimmed53_len_filtered_counts
SMO_chr7_128845081__SRC_chr20_36014563	1	109	646	3	1008
SMO_chr7_128845081__TOP1_chr20_39657693	1815	1038	743	121	544
SMO_chr7_128845081__TOP1_chr20_39690055	3	371	940	677	1
SMO_chr7_128845081__TOP1_chr20_39690109	2	3	158	1	2
SMO_chr7_128845081__TP53_chr17_7578373	65	1002	624	0	47
SMO_chr7_128845081__TSC1_chr9_135796748	439	2010	928	343	857
SMO_chr7_128845081__TSC1_chr9_135796796	288	21	446	135	2
SMO_chr7_128845081__TYMS_chr18_657730	30	659	782	590	132
SMO_chr7_128845081__TYMS_chr18_659656	30	555	391	4	868
SMO_chr7_128845081__TYMS_chr18_659665	174	121	466	1224	18
SMO_chr7_128845081__VHL_chr3_10183773	32	14	826	908	460
SMO_chr7_128845081__VHL_chr3_10183791	915	416	387	312	36
SMO_chr7_128845081__WEE1_chr11_9595462	54	1278	623	4	684
SMO_chr7_128845081__WEE1_chr11_9595542	181	1	20	2	2
SMO_chr7_128845117__ABL1_chr9_133738356	1511	107	891	394	815
SMO_chr7_128845117__ADA_chr20_43257696	6229	2046	1303	1615	403
SMO_chr7_128845117__ADA_chr20_43257769	62	611	611	5	4
SMO_chr7_128845117__ADA_chr20_43280245	0	41	216	0	116
SMO_chr7_128845117__AKT1_chr14_105258968	0	1	215	64	4
SMO_chr7_128845117__ALK_chr2_29541172	2	30	30	972	871
SMO_chr7_128845117__ALK_chr2_30143522	8166	377	544	5	5
SMO_chr7_128845117__ARID1A_chr1_27056286	19	225	441	2	1846
SMO_chr7_128845117__ARID1A_chr1_27056288	21	104	95	435	40
SMO_chr7_128845117__ARID2_chr12_46205318	1399	416	214	232	2
SMO_chr7_128845117__ARID2_chr12_46254608	5	76	245	1	174
SMO_chr7_128845117__ATM_chr11_108098402	140	499	73	1113	272
SMO_chr7_128845117__BCL2_chr18_60985877	77	1107	626	924	2
SMO_chr7_128845117__BRAF_chr7_140624501	99	256	526	0	383
SMO_chr7_128845117__BRCA1_chr17_41267735	2	5	99	1	1
SMO_chr7_128845117__BRCA2_chr13_32914228	138	20	69	2	243
SMO_chr7_128845117__BRD4_chr19_15383894	1	472	182	1	1
SMO_chr7_128845117__BTK_chrX_100645534	63	251	527	27	377
SMO_chr7_128845117__CASP8_chr2_202123033	501	6	143	2	2
SMO_chr7_128845117__CDH1_chr16_68772250	1	77	92	4	334
SMO_chr7_128845117__CDK4_chr12_58143253	259	800	454	1	536
SMO_chr7_128845117__CDK4_chr12_58144705	4	4	834	3	3
SMO_chr7_128845117__CDK4_chr12_58145497	1	555	352	3	1493
SMO_chr7_128845117__CDK6_chr7_92244474	2524	766	710	1605	218
SMO_chr7_128845117__CDK9_chr9_130548998	326	184	294	2	1014
SMO_chr7_128845117__CDKN1B_chr12_12870777	663	526	495	2	2
SMO_chr7_128845117__CDKN1B_chr12_12870931	13	24	229	3486	296
SMO_chr7_128845117__CDKN2A_chr9_21968726	1	951	745	326	761
SMO_chr7_128845117__CHEK1_chr11_125499147	72	586	354	283	41
SMO_chr7_128845117__CHEK2_chr22_29090029	696	245	351	427	334
SMO_chr7_128845117__CHEK2_chr22_29130694	1	49	682	134	373
SMO_chr7_128845117__EGFR_chr7_55086962	2	443	396	1	8
SMO_chr7_128845117__ERBB2_chr17_37855800	2	18	514	1923	1
SMO_chr7_128845117__ERBB2_chr17_37868292	15	60	307	3	540
SMO_chr7_128845117__FGFR2_chr10_123353328	3	817	840	7	290
SMO_chr7_128845117__FNTA_chr8_42911471	0	920	189	184	0
SMO_chr7_128845117__FNTA_chr8_42914260	2	119	303	404	788
SMO_chr7_128845117__FNTA_chr8_42924781	0	3	239	3	1
SMO_chr7_128845117__GATA3_chr10_8097612	969	2	1335	286	105
SMO_chr7_128845117__GATA3_chr10_8097790	0	807	934	1262	138
SMO_chr7_128845117__HDAC1_chr1_32792601	2	1	256	363	0
SMO_chr7_128845117__HDAC2_chr6_114266539	1	10	377	768	114
SMO_chr7_128845117__HDAC6_chrX_48661089	1	361	1387	332	361
SMO_chr7_128845117__HDAC6_chrX_48661385	344	665	826	858	2003
SMO_chr7_128845117__HSP90AA1_chr14_102551760	10	745	274	1	144
SMO_chr7_128845117__IGF1R_chr15_99434664	4	1271	251	3	614
SMO_chr7_128845117__JAK2_chr9_5021970	3072	331	820	1	1482
SMO_chr7_128845117__JAK2_chr9_5050721	34	3	67	2	388
SMO_chr7_128845117__JAK2_chr9_5050816	1	64	111	5	177
SMO_chr7_128845117__KDM5C_chrX_53241021	4	1	8	0	0
SMO_chr7_128845117__KDM6A_chrX_44820615	345	947	492	3	3
SMO_chr7_128845117__KDM6A_chrX_44820616	79	425	218	1	1
SMO_chr7_128845117__KIT_chr4_55524164	1655	345	662	35	580
SMO_chr7_128845117__KIT_chr4_55524176	4	584	517	3	1329
SMO_chr7_128845117__KMT2D_chr12_49448161	479	238	703	453	137
SMO_chr7_128845117__MAP2K1_chr15_66679721	1100	149	599	136	112
SMO_chr7_128845117__MAP3K1_chr5_56152466	2108	437	312	851	355
SMO_chr7_128845117__MAP3K1_chr5_56152485	5	238	503	792	1005
SMO_chr7_128845117__MET_chr7_116339123	3	315	634	4	2
SMO_chr7_128845117__MLH1_chr3_37038179	1	1852	351	254	5
SMO_chr7_128845117__MSH6_chr2_48010356	138	823	615	1	663
SMO_chr7_128845117__MSH6_chr2_48018111	3304	1485	929	3699	289
SMO_chr7_128845117__MTOR_chr1_11317010	174	359	360	479	192
SMO_chr7_128845117__MTOR_chr1_11319459	8	740	575	1385	317
SMO_chr7_128845117__NF1_chr17_29422308	8	580	620	1667	640
SMO_chr7_128845117__NonTargetingControlGuideForHuman0362	4	307	97	1510	546
SMO_chr7_128845117__NonTargetingControlGuideForHuman0412	0	222	507	4	2
SMO_chr7_128845117__PARP1_chr1_226578249	13	473	637	545	2
SMO_chr7_128845117__PARP1_chr1_226595581	0	10	20	403	427
SMO_chr7_128845117__PBRM1_chr3_52696257	68	940	872	66	3
SMO_chr7_128845117__PBRM1_chr3_52713723	38	3	169	2	1
SMO_chr7_128845117__PIK3CA_chr3_178916614	0	191	511	20	55
SMO_chr7_128845117__PIK3CA_chr3_178919070	2257	431	592	175	81
SMO_chr7_128845117__PIK3R1_chr5_67522521	1	40	276	78	246
SMO_chr7_128845117__PIK3R1_chr5_67576410	1	116	394	1	88
SMO_chr7_128845117__PIK3R1_chr5_67576421	2	5	77	4	832
SMO_chr7_128845117__PRKDC_chr8_48686398	551	655	336	88	674
SMO_chr7_128845117__PRKDC_chr8_48686781	2764	24	227	338	76
SMO_chr7_128845117__PRKDC_chr8_48872683	860	216	218	223	34
SMO_chr7_128845117__PTEN_chr10_89653786	478	110	522	2	2630
SMO_chr7_128845117__PTEN_chr10_89711868	41	553	517	1683	829
SMO_chr7_128845117__RB1_chr13_48934148	2	695	75	0	228
SMO_chr7_128845117__RB1_chr13_48936969	4	2276	1089	5	44
SMO_chr7_128845117__ROR1_chr1_64240072	25	331	816	2	859
SMO_chr7_128845117__ROR1_chr1_64240089	389	135	306	3	99
SMO_chr7_128845117__ROR1_chr1_64240143	63	692	850	153	875
SMO_chr7_128845117__RPS6KB1_chr17_57970538	1	117	177	2	852
SMO_chr7_128845117__RPS6KB1_chr17_57987949	318	428	944	3703	371
SMO_chr7_128845117__RRM2_chr2_10262940	1	7	248	2	399
SMO_chr7_128845117__RUNX1_chr21_36252902	2745	767	528	4	1
SMO_chr7_128845117__RUNX1_chr21_36421144	1	11	32	3	3
SMO_chr7_128845117__SETD2_chr3_47142951	502	3	183	603	667
SMO_chr7_128845117__SETD2_chr3_47142972	0	2	135	1	2
SMO_chr7_128845117__SMAD4_chr18_48586241	24	1560	417	3	1
SMO_chr7_128845117__SMARCA4_chr19_11094819	1223	451	450	758	3
SMO_chr7_128845117__SMARCB1_chr22_24129339	3	464	739	412	477
SMO_chr7_128845117__SMARCB1_chr22_24133949	505	125	295	586	779
SMO_chr7_128845117__SMARCB1_chr22_24133993	0	24	127	383	98
SMO_chr7_128845117__SRC_chr20_36012562	41	341	170	18	427
SMO_chr7_128845117__SRC_chr20_36014563	2	1393	1233	360	813
SMO_chr7_128845117__TOP1_chr20_39657693	443	326	689	952	84
SMO_chr7_128845117__TSC1_chr9_135796796	10	578	431	1547	17
SMO_chr7_128845117__TSC1_chr9_135804256	2	1871	290	875	448
SMO_chr7_128845117__TYMS_chr18_659656	113	114	325	4	201
SMO_chr7_128845117__VEGFA_chr6_43742077	2325	465	609	1113	626
SMO_chr7_128845117__VEGFA_chr6_43742108	7	4	19	0	146
SRC_chr20_36012562__ABL1_chr9_133589790	1	455	229	429	0
SRC_chr20_36012562__ABL1_chr9_133738356	102	287	894	1135	623
SRC_chr20_36012562__ADA_chr20_43257696	4	822	408	2	253
SRC_chr20_36012562__ADA_chr20_43257769	225	3	25	3	0
SRC_chr20_36012562__ADA_chr20_43280245	0	5	163	3	32
SRC_chr20_36012562__ALK_chr2_29541171	275	399	186	1	0
SRC_chr20_36012562__ALK_chr2_29541172	3	3	143	2	214
SRC_chr20_36012562__ALK_chr2_30143522	590	920	390	245	404
SRC_chr20_36012562__APC_chr5_112043408	3060	527	340	931	175
SRC_chr20_36012562__APC_chr5_112102023	915	48	126	0	378
SRC_chr20_36012562__ARID1A_chr1_27056288	1	2	38	85	2
SRC_chr20_36012562__ARID2_chr12_46123614	0	75	186	1	0
SRC_chr20_36012562__ARID2_chr12_46205318	381	12	434	270	4
SRC_chr20_36012562__ARID2_chr12_46254608	3	599	209	701	1161
SRC_chr20_36012562__ATM_chr11_108098350	0	245	184	1188	0
SRC_chr20_36012562__ATM_chr11_108098390	40	5	334	287	1193
SRC_chr20_36012562__BRAF_chr7_140624501	356	873	332	514	2
SRC_chr20_36012562__BRCA1_chr17_41276018	1	3	186	154	24
SRC_chr20_36012562__BRCA2_chr13_32890586	0	23	13	5	348
SRC_chr20_36012562__BRD4_chr19_15376361	51	55	119	1008	3
SRC_chr20_36012562__BRD4_chr19_15376403	1116	16	192	286	378
SRC_chr20_36012562__BRD4_chr19_15383894	1	1	13	1	0
SRC_chr20_36012562__BTK_chrX_100645534	0	15	116	2	3
SRC_chr20_36012562__CASP8_chr2_202131404	194	3	14	0	985
SRC_chr20_36012562__CASP8_chr2_202134297	3	627	332	192	524
SRC_chr20_36012562__CDH1_chr16_68771300	405	301	806	6	262
SRC_chr20_36012562__CDH1_chr16_68772250	1	412	272	0	337
SRC_chr20_36012562__CDK4_chr12_58143253	2	1	17	0	447
SRC_chr20_36012562__CDK4_chr12_58144705	389	795	173	228	41
SRC_chr20_36012562__CDK4_chr12_58145497	7	1504	835	2	224
SRC_chr20_36012562__CDK6_chr7_92244474	17	814	481	594	47
SRC_chr20_36012562__CDK9_chr9_130548409	3	215	85	151	1
SRC_chr20_36012562__CDK9_chr9_130548998	2	272	6	1	670
SRC_chr20_36012562__CDKN1B_chr12_12871196	14	378	715	661	121
SRC_chr20_36012562__CDKN2A_chr9_21968726	247	198	201	4	165
SRC_chr20_36012562__CDKN2A_chr9_21971100	2	108	510	326	786
SRC_chr20_36012562__CHEK1_chr11_125499147	3	3029	377	274	24
SRC_chr20_36012562__CHEK2_chr22_29130694	1155	68	576	1	489
SRC_chr20_36012562__DHFR_chr5_79950217	372	34	85	387	313
SRC_chr20_36012562__ERBB2_chr17_37855800	0	39	52	7	0
SRC_chr20_36012562__FGFR2_chr10_123298215	0	7	526	2	154
SRC_chr20_36012562__FGFR3_chr4_1795655	0	400	254	388	698
SRC_chr20_36012562__FLT3_chr13_28636131	940	32	92	1	607
SRC_chr20_36012562__FLT3_chr13_28636172	23	479	882	28	79
SRC_chr20_36012562__FNTA_chr8_42911471	2	1	161	3	64
SRC_chr20_36012562__FNTA_chr8_42914260	788	510	213	0	2
SRC_chr20_36012562__FNTA_chr8_42924781	2	744	572	250	370
SRC_chr20_36012562__GATA3_chr10_8097612	2859	106	463	1439	223
SRC_chr20_36012562__GATA3_chr10_8097722	3867	726	585	259	571
SRC_chr20_36012562__GATA3_chr10_8097790	32	595	651	851	1425
SRC_chr20_36012562__HDAC1_chr1_32792601	3576	1597	149	8	908
SRC_chr20_36012562__HDAC6_chrX_48661089	3	400	287	815	1
SRC_chr20_36012562__HDAC6_chrX_48674389	3890	291	125	218	32
SRC_chr20_36012562__HSP90AA1_chr14_102551760	547	424	537	1	172
SRC_chr20_36012562__IGF1R_chr15_99192824	734	725	425	457	260
SRC_chr20_36012562__IGF1R_chr15_99434807	2	196	230	3	614
SRC_chr20_36012562__JAK2_chr9_5021970	4583	1	24	1	4
SRC_chr20_36012562__JAK2_chr9_5050721	1	3	116	0	0
SRC_chr20_36012562__JAK2_chr9_5050816	0	38	11	795	549
SRC_chr20_36012562__KDM5C_chrX_53241022	0	37	608	627	1
SRC_chr20_36012562__KIT_chr4_55524164	0	5	242	3	16
SRC_chr20_36012562__KIT_chr4_55524176	5	46	170	1	0
SRC_chr20_36012562__KIT_chr4_55524229	7	6	15	3	0
SRC_chr20_36012562__KMT2D_chr12_49448168	834	1664	704	8	238
SRC_chr20_36012562__KMT2D_chr12_49448468	4	1041	645	546	462
SRC_chr20_36012562__MAP2K1_chr15_66679721	73	6	294	1	0
SRC_chr20_36012562__MAP2K1_chr15_66679728	593	571	820	3	211
SRC_chr20_36012562__MAP2K1_chr15_66679756	3	518	309	2	197
SRC_chr20_36012562__MAP3K1_chr5_56152466	33	1697	257	328	106
SRC_chr20_36012562__MET_chr7_116339123	4	601	450	770	4
SRC_chr20_36012562__MLH1_chr3_37045912	48	86	227	12	93
SRC_chr20_36012562__MSH6_chr2_48018111	855	99	634	4	1061
SRC_chr20_36012562__MSH6_chr2_48018154	10	417	268	2	39
SRC_chr20_36012562__NF1_chr17_29422308	4	403	667	2	1173
SRC_chr20_36012562__NonTargetingControlGuideForHuman0362	78	497	586	2	588
SRC_chr20_36012562__NonTargetingControlGuideForHuman0412	34	125	357	1	501
SRC_chr20_36012562__PARP1_chr1_226578249	273	151	300	675	265
SRC_chr20_36012562__PBRM1_chr3_52696257	0	13	123	3	2
SRC_chr20_36012562__PBRM1_chr3_52702516	0	385	297	4	483
SRC_chr20_36012562__PBRM1_chr3_52713723	2	0	64	128	256
SRC_chr20_36012562__PDGFRA_chr4_55124932	4	548	459	184	544
SRC_chr20_36012562__PDGFRA_chr4_55124963	3	54	26	4	0
SRC_chr20_36012562__PIK3CA_chr3_178916614	483	680	990	1018	1137
SRC_chr20_36012562__PIK3CA_chr3_178919070	2	20	48	1	455
SRC_chr20_36012562__PIK3CA_chr3_178919167	14	672	536	3	24
SRC_chr20_36012562__PRKDC_chr8_48686398	172	5	474	1955	0
SRC_chr20_36012562__RB1_chr13_48936969	4	1172	249	2	0
SRC_chr20_36012562__ROR1_chr1_64240089	1066	1678	695	2	716
SRC_chr20_36012562__ROR1_chr1_64240143	477	496	462	267	763
SRC_chr20_36012562__RPS6KB1_chr17_57970538	27	23	124	203	497
SRC_chr20_36012562__RPS6KB1_chr17_57987922	1186	57	41	3	0
SRC_chr20_36012562__RPS6KB1_chr17_57987949	223	734	131	3	321
SRC_chr20_36012562__RRM2_chr2_10262940	3246	320	630	542	6
SRC_chr20_36012562__RRM2_chr2_10262957	51	28	28	1	304
SRC_chr20_36012562__RUNX1_chr21_36252902	2	8	39	87	0
SRC_chr20_36012562__RUNX1_chr21_36421144	1363	4	86	1	409
SRC_chr20_36012562__SETD2_chr3_47142951	18	257	117	3	1
SRC_chr20_36012562__SMAD4_chr18_48575673	730	58	199	3	585
SRC_chr20_36012562__SMARCA4_chr19_11094819	991	863	691	2134	1273
SRC_chr20_36012562__SMARCA4_chr19_11094851	152	156	266	2	580
SRC_chr20_36012562__SMARCA4_chr19_11095011	1050	1610	481	13	508
SRC_chr20_36012562__SMARCB1_chr22_24129339	1	1	92	893	335
SRC_chr20_36012562__SMARCB1_chr22_24133949	0	17	141	1	1
SRC_chr20_36012562__SMARCB1_chr22_24133993	1	507	96	0	1
SRC_chr20_36012562__TOP1_chr20_39657693	1	4	304	3	326
SRC_chr20_36012562__TOP1_chr20_39690109	2	2	18	0	0
SRC_chr20_36012562__TP53_chr17_7578373	389	270	535	90	1
SRC_chr20_36012562__TSC1_chr9_135796796	1	48	307	77	0
SRC_chr20_36012562__TSC1_chr9_135804256	1	0	82	1	1
SRC_chr20_36012562__TYMS_chr18_659656	1	96	58	467	1
SRC_chr20_36012562__TYMS_chr18_659665	2	1531	1195	203	653
SRC_chr20_36012562__VEGFA_chr6_43738425	933	298	103	75	65
SRC_chr20_36012562__VEGFA_chr6_43742077	5	2198	781	545	17
SRC_chr20_36012562__VHL_chr3_10183773	0	16	653	165	204
SRC_chr20_36012562__WEE1_chr11_9595845	3	497	310	0	0
SRC_chr20_36014563__ABL1_chr9_133738283	2	256	192	4	339
SRC_chr20_36014563__ABL1_chr9_133738356	778	793	964	1528	899
SRC_chr20_36014563__ADA_chr20_43280245	714	219	1060	945	777
SRC_chr20_36014563__AKT1_chr14_105239686	42	83	962	1372	370
SRC_chr20_36014563__AKT1_chr14_105258968	859	270	427	272	238
SRC_chr20_36014563__ALK_chr2_29541172	2329	289	482	12	5
SRC_chr20_36014563__APC_chr5_112043408	12	45	620	1773	336
SRC_chr20_36014563__ARID1A_chr1_27056286	3858	854	854	96	252
SRC_chr20_36014563__ARID1A_chr1_27056288	1367	369	354	1	919
SRC_chr20_36014563__ATM_chr11_108098350	0	549	77	1	3
SRC_chr20_36014563__ATM_chr11_108098390	820	256	703	112	41
SRC_chr20_36014563__ATM_chr11_108098402	2	236	100	1	2
SRC_chr20_36014563__BCL2_chr18_60795945	1410	57	424	4	2
SRC_chr20_36014563__BRAF_chr7_140508787	400	281	1607	1589	699
SRC_chr20_36014563__BRAF_chr7_140624501	1	4	109	270	155
SRC_chr20_36014563__BRCA1_chr17_41256141	800	513	681	528	1483
SRC_chr20_36014563__BRCA1_chr17_41267735	11	15	42	1	1
SRC_chr20_36014563__BRCA2_chr13_32890586	736	2534	1272	399	308
SRC_chr20_36014563__BRCA2_chr13_32912006	815	778	642	84	1026
SRC_chr20_36014563__BRD4_chr19_15383894	0	18	303	3	3
SRC_chr20_36014563__BTK_chrX_100629565	658	896	649	2	388
SRC_chr20_36014563__BTK_chrX_100645534	62	2152	789	1309	351
SRC_chr20_36014563__CASP8_chr2_202123033	188	334	371	1	1
SRC_chr20_36014563__CDK4_chr12_58144705	2	43	343	4	485
SRC_chr20_36014563__CDK4_chr12_58145497	0	618	390	344	1441
SRC_chr20_36014563__CDK6_chr7_92244474	1504	930	968	519	1175
SRC_chr20_36014563__CDK6_chr7_92252365	4	100	234	6	355
SRC_chr20_36014563__CDK9_chr9_130548998	26	254	131	2	97
SRC_chr20_36014563__CDKN1B_chr12_12870931	298	15	358	115	0
SRC_chr20_36014563__CDKN2A_chr9_21971100	147	49	490	1	587
SRC_chr20_36014563__CDKN2A_chr9_21994327	2	4	409	2	1
SRC_chr20_36014563__CHEK1_chr11_125496644	558	208	376	93	1
SRC_chr20_36014563__CHEK1_chr11_125499147	926	159	312	292	221
SRC_chr20_36014563__CHEK2_chr22_29085137	455	1088	741	994	8
SRC_chr20_36014563__DHFR_chr5_79949819	3	33	256	1	271
SRC_chr20_36014563__DHFR_chr5_79950216	3	67	329	2	2
SRC_chr20_36014563__EGFR_chr7_55086962	732	200	187	7	383
SRC_chr20_36014563__EGFR_chr7_55209992	3	52	131	214	543
SRC_chr20_36014563__ERBB2_chr17_37868221	2	44	208	3	468
SRC_chr20_36014563__FGFR2_chr10_123298215	25	90	152	212	78
SRC_chr20_36014563__FGFR2_chr10_123353328	115	69	169	662	506
SRC_chr20_36014563__FGFR3_chr4_1795655	1111	888	465	1668	693
SRC_chr20_36014563__FGFR3_chr4_1795736	1223	766	798	3	182
SRC_chr20_36014563__FLT3_chr13_28636131	2	1104	662	730	738
SRC_chr20_36014563__FNTA_chr8_42914260	733	3	28	552	43
SRC_chr20_36014563__FNTA_chr8_42924781	4	402	386	719	2
SRC_chr20_36014563__GATA3_chr10_8097790	5	275	519	226	108
SRC_chr20_36014563__HDAC1_chr1_32792637	427	178	786	240	1494
SRC_chr20_36014563__HDAC2_chr6_114267214	45	462	383	435	138
SRC_chr20_36014563__HDAC2_chr6_114292056	114	51	103	6	400
SRC_chr20_36014563__HDAC6_chrX_48661385	21	801	821	1228	844
SRC_chr20_36014563__JAK2_chr9_5021970	125	90	246	303	16
SRC_chr20_36014563__JAK2_chr9_5050721	4	1553	492	369	771
SRC_chr20_36014563__JAK2_chr9_5050816	304	638	294	16	632
SRC_chr20_36014563__KDM5C_chrX_53241022	96	1501	436	662	1473
SRC_chr20_36014563__KDM5C_chrX_53254068	430	1127	1623	4	278
SRC_chr20_36014563__KDM6A_chrX_44732838	1351	2511	1578	326	122
SRC_chr20_36014563__KDM6A_chrX_44820616	602	1587	575	7	1
SRC_chr20_36014563__KIT_chr4_55524164	6399	1740	1010	967	1113
SRC_chr20_36014563__KIT_chr4_55524229	1	230	125	486	1578
SRC_chr20_36014563__KMT2D_chr12_49448468	1207	665	814	1628	1182
SRC_chr20_36014563__MAP2K1_chr15_66679728	204	591	813	244	435
SRC_chr20_36014563__MAP3K1_chr5_56111382	173	14	200	0	44
SRC_chr20_36014563__MAP3K1_chr5_56152466	291	2	195	2	27
SRC_chr20_36014563__MET_chr7_116339123	894	383	682	509	254
SRC_chr20_36014563__MET_chr7_116340207	112	629	1105	7	0
SRC_chr20_36014563__MLH1_chr3_37035029	6	723	433	276	430
SRC_chr20_36014563__MLH1_chr3_37038179	3181	2376	1713	2046	723
SRC_chr20_36014563__MSH6_chr2_48018111	402	1314	1178	4	1305
SRC_chr20_36014563__MSH6_chr2_48018154	361	214	184	634	255
SRC_chr20_36014563__MTOR_chr1_11317010	55	1239	695	163	326
SRC_chr20_36014563__NonTargetingControlGuideForHuman0352	779	374	1483	547	2259
SRC_chr20_36014563__PARP1_chr1_226578249	1379	1419	747	13	2955
SRC_chr20_36014563__PARP1_chr1_226595581	26	2	304	4	394
SRC_chr20_36014563__PDGFRA_chr4_55124932	40	1	36	1	2
SRC_chr20_36014563__PDGFRA_chr4_55124963	46	1554	760	289	16
SRC_chr20_36014563__PDGFRA_chr4_55129914	1167	1090	409	382	250
SRC_chr20_36014563__PIK3CA_chr3_178919167	29	391	466	293	525
SRC_chr20_36014563__PIK3R1_chr5_67576410	39	763	414	733	2
SRC_chr20_36014563__PIK3R1_chr5_67576421	1	456	522	679	891
SRC_chr20_36014563__PRKDC_chr8_48686398	652	1900	1217	917	690
SRC_chr20_36014563__PRKDC_chr8_48872683	2129	228	285	326	206
SRC_chr20_36014563__PTEN_chr10_89653786	1477	933	389	1557	345
SRC_chr20_36014563__PTEN_chr10_89685297	0	47	134	1	110
SRC_chr20_36014563__PTEN_chr10_89711868	639	1600	1074	431	4
SRC_chr20_36014563__RB1_chr13_48878054	1	678	981	2	168
SRC_chr20_36014563__RB1_chr13_48936969	794	25	529	177	207
SRC_chr20_36014563__ROR1_chr1_64240143	2898	394	778	397	951
SRC_chr20_36014563__RPS6KB1_chr17_57970538	289	163	267	40	4
SRC_chr20_36014563__RRM2_chr2_10262957	940	238	141	2	1
SRC_chr20_36014563__RUNX1_chr21_36252902	2	416	259	667	1585
SRC_chr20_36014563__SETD2_chr3_47142951	1	66	311	148	671
SRC_chr20_36014563__SETD2_chr3_47142972	881	13	385	1	148
SRC_chr20_36014563__SMAD4_chr18_48586241	2	6	150	251	357
SRC_chr20_36014563__SMARCA4_chr19_11094851	1610	5961	2036	667	668
SRC_chr20_36014563__SMARCA4_chr19_11095011	123	255	971	482	3
SRC_chr20_36014563__SMARCB1_chr22_24129339	2	4	170	5	3
SRC_chr20_36014563__SMARCB1_chr22_24133949	383	27	468	186	491
SRC_chr20_36014563__SMARCB1_chr22_24133993	525	270	409	1448	539
SRC_chr20_36014563__TOP1_chr20_39657693	0	81	498	1720	454
SRC_chr20_36014563__TOP1_chr20_39690055	496	71	222	1	104
SRC_chr20_36014563__TOP1_chr20_39690109	3	6	230	1092	272
SRC_chr20_36014563__TP53_chr17_7577537	2	16	780	4	1536
SRC_chr20_36014563__TSC1_chr9_135796748	78	492	1182	1189	209
SRC_chr20_36014563__TSC1_chr9_135796796	441	285	498	1195	180
SRC_chr20_36014563__TYMS_chr18_657730	7	753	701	552	1493
SRC_chr20_36014563__TYMS_chr18_659656	5	334	933	613	545
SRC_chr20_36014563__TYMS_chr18_659665	128	252	876	27	1057
SRC_chr20_36014563__VEGFA_chr6_43738425	870	332	400	3	443
SRC_chr20_36014563__VEGFA_chr6_43742077	571	322	502	8	613
SRC_chr20_36014563__VEGFA_chr6_43742108	2	237	22	0	92
SRC_chr20_36014563__VHL_chr3_10183518	634	239	532	29	1
SRC_chr20_36014563__VHL_chr3_10183773	613	5	749	296	425
SRC_chr20_36014563__WEE1_chr11_9595462	206	1214	418	557	76
SRC_chr20_36022600__ADA_chr20_43257696	3	455	704	3	686
SRC_chr20_36022600__ADA_chr20_43257769	398	1031	1616	1792	3
SRC_chr20_36022600__ADA_chr20_43280245	49	1629	1400	763	7
SRC_chr20_36022600__AKT1_chr14_105239609	1	1109	463	728	601
SRC_chr20_36022600__ALK_chr2_30143522	46	2423	1122	1116	1282
SRC_chr20_36022600__APC_chr5_112043408	1296	314	537	178	754
SRC_chr20_36022600__APC_chr5_112102933	16	5	49	0	8
SRC_chr20_36022600__ARID1A_chr1_27056286	1	53	619	2070	1
SRC_chr20_36022600__ARID1A_chr1_27056288	3	2650	1052	237	610
SRC_chr20_36022600__ARID2_chr12_46254608	1	46	192	4	589
SRC_chr20_36022600__BCL2_chr18_60795960	8	1330	1416	1182	1060
SRC_chr20_36022600__BCL2_chr18_60985877	2088	1943	1353	1899	339
SRC_chr20_36022600__BRAF_chr7_140534469	62	2447	734	1191	784
SRC_chr20_36022600__BRCA1_chr17_41256141	211	910	1062	377	727
SRC_chr20_36022600__BRCA1_chr17_41267735	1582	495	442	6	361
SRC_chr20_36022600__BRCA2_chr13_32914228	0	255	236	4	1357
SRC_chr20_36022600__BRD4_chr19_15376403	1204	1182	2139	736	196
SRC_chr20_36022600__BRD4_chr19_15383894	7	347	278	3	1
SRC_chr20_36022600__BTK_chrX_100629565	201	884	179	4	531
SRC_chr20_36022600__CASP8_chr2_202134297	143	378	291	197	1248
SRC_chr20_36022600__CDH1_chr16_68771300	9	953	518	1913	227
SRC_chr20_36022600__CDK4_chr12_58143253	2055	821	433	6	761
SRC_chr20_36022600__CDK4_chr12_58145497	596	460	241	3	0
SRC_chr20_36022600__CDK9_chr9_130548409	663	2566	1108	798	1708
SRC_chr20_36022600__CDKN1B_chr12_12870931	1	65	52	2	455
SRC_chr20_36022600__CDKN1B_chr12_12871196	3	32	383	4077	212
SRC_chr20_36022600__CDKN2A_chr9_21971100	1670	2335	1025	178	280
SRC_chr20_36022600__CHEK2_chr22_29090029	0	786	172	2	2
SRC_chr20_36022600__CHEK2_chr22_29130694	10	540	1017	1262	2
SRC_chr20_36022600__ERBB2_chr17_37855800	23	106	301	383	141
SRC_chr20_36022600__FGFR2_chr10_123298118	2135	1253	848	824	818
SRC_chr20_36022600__FGFR2_chr10_123298215	222	67	409	1195	889
SRC_chr20_36022600__FGFR3_chr4_1795655	642	384	757	388	2
SRC_chr20_36022600__GATA3_chr10_8097722	1772	1813	670	1402	1226
SRC_chr20_36022600__GATA3_chr10_8097790	0	2283	721	186	12
