construct_id	RuCTAt14_S6_trimmed53_len_filtered_counts	RuCTBt14_S7_trimmed53_len_filtered_counts
PRKDC_chr8_48686398__CASP8_chr2_202134297	1042	153
PRKDC_chr8_48686398__CDH1_chr16_68772255	5	103
PRKDC_chr8_48686398__CDK6_chr7_92244474	140	32
PRKDC_chr8_48686398__CDK9_chr9_130548409	189	614
PRKDC_chr8_48686398__CDK9_chr9_130548998	3	7
PRKDC_chr8_48686398__CDK9_chr9_130550235	252	202
PRKDC_chr8_48686398__CDKN1B_chr12_12870777	6	105
PRKDC_chr8_48686398__CDKN2A_chr9_21994327	84	163
PRKDC_chr8_48686398__CHEK2_chr22_29090029	5	47
PRKDC_chr8_48686398__DHFR_chr5_79949819	12	19
PRKDC_chr8_48686398__DHFR_chr5_79950217	715	111
PRKDC_chr8_48686398__EGFR_chr7_55086962	258	39
PRKDC_chr8_48686398__EGFR_chr7_55209986	320	446
PRKDC_chr8_48686398__EGFR_chr7_55209992	5	15
PRKDC_chr8_48686398__ERBB2_chr17_37868221	6	29
PRKDC_chr8_48686398__FGFR2_chr10_123298118	36	18
PRKDC_chr8_48686398__FGFR2_chr10_123298215	105	99
PRKDC_chr8_48686398__FGFR2_chr10_123353328	7	19
PRKDC_chr8_48686398__FGFR3_chr4_1795655	560	21
PRKDC_chr8_48686398__FGFR3_chr4_1795735	196	36
PRKDC_chr8_48686398__FLT3_chr13_28636172	271	314
PRKDC_chr8_48686398__FLT3_chr13_28674643	331	117
PRKDC_chr8_48686398__FNTA_chr8_42911471	389	190
PRKDC_chr8_48686398__FNTA_chr8_42914260	81	55
PRKDC_chr8_48686398__FNTA_chr8_42924781	7	31
PRKDC_chr8_48686398__GATA3_chr10_8097612	95	94
PRKDC_chr8_48686398__GATA3_chr10_8097722	134	409
PRKDC_chr8_48686398__GATA3_chr10_8097790	11	19
PRKDC_chr8_48686398__HDAC1_chr1_32757816	149	17
PRKDC_chr8_48686398__HDAC1_chr1_32792637	8	324
PRKDC_chr8_48686398__HDAC2_chr6_114292056	63	12
PRKDC_chr8_48686398__HDAC6_chrX_48674389	7	23
PRKDC_chr8_48686398__HSP90AA1_chr14_102552141	7	19
PRKDC_chr8_48686398__IGF1R_chr15_99192824	10	44
PRKDC_chr8_48686398__IGF1R_chr15_99434807	1	47
PRKDC_chr8_48686398__JAK2_chr9_5050721	447	24
PRKDC_chr8_48686398__JAK2_chr9_5050816	9	75
PRKDC_chr8_48686398__KDM5C_chrX_53241022	91	19
PRKDC_chr8_48686398__KDM6A_chrX_44732838	273	13
PRKDC_chr8_48686398__KIT_chr4_55524164	9	175
PRKDC_chr8_48686398__KIT_chr4_55524229	70	174
PRKDC_chr8_48686398__KMT2D_chr12_49448468	13	93
PRKDC_chr8_48686398__MAP2K1_chr15_66679728	4	29
PRKDC_chr8_48686398__MAP3K1_chr5_56111382	147	9
PRKDC_chr8_48686398__MET_chr7_116339123	602	122
PRKDC_chr8_48686398__MET_chr7_116340188	388	24
PRKDC_chr8_48686398__MLH1_chr3_37038179	324	39
PRKDC_chr8_48686398__MSH6_chr2_48018154	698	117
PRKDC_chr8_48686398__MTOR_chr1_11317010	190	378
PRKDC_chr8_48686398__MTOR_chr1_11317149	10	47
PRKDC_chr8_48686398__MTOR_chr1_11319459	10	53
PRKDC_chr8_48686398__NF1_chr17_29422308	368	48
PRKDC_chr8_48686398__NonTargetingControlGuideForHuman0362	151	605
PRKDC_chr8_48686398__NonTargetingControlGuideForHuman0412	10	71
PRKDC_chr8_48686398__PBRM1_chr3_52696257	79	20
PRKDC_chr8_48686398__PBRM1_chr3_52702516	72	658
PRKDC_chr8_48686398__PBRM1_chr3_52713723	262	544
PRKDC_chr8_48686398__PDGFRA_chr4_55124932	344	594
PRKDC_chr8_48686398__PDGFRA_chr4_55124963	18	487
PRKDC_chr8_48686398__PDGFRA_chr4_55129914	144	513
PRKDC_chr8_48686398__PIK3CA_chr3_178916614	15	63
PRKDC_chr8_48686398__PIK3CA_chr3_178919070	212	638
PRKDC_chr8_48686398__PIK3R1_chr5_67576410	150	18
PRKDC_chr8_48686398__PTEN_chr10_89653786	4	52
PRKDC_chr8_48686398__PTEN_chr10_89685297	385	68
PRKDC_chr8_48686398__RB1_chr13_48878054	629	312
PRKDC_chr8_48686398__RPS6KB1_chr17_57987922	5	198
PRKDC_chr8_48686398__RPS6KB1_chr17_57987949	17	55
PRKDC_chr8_48686398__RRM2_chr2_10262940	212	258
PRKDC_chr8_48686398__RUNX1_chr21_36252860	104	21
PRKDC_chr8_48686398__RUNX1_chr21_36421144	23	22
PRKDC_chr8_48686398__SMAD4_chr18_48573460	4	12
PRKDC_chr8_48686398__SMARCB1_chr22_24129339	471	233
PRKDC_chr8_48686398__SMO_chr7_128828974	122	249
PRKDC_chr8_48686398__SMO_chr7_128845081	248	25
PRKDC_chr8_48686398__SRC_chr20_36022600	10	88
PRKDC_chr8_48686398__TOP1_chr20_39690055	3	5
PRKDC_chr8_48686398__TOP1_chr20_39690109	209	3
PRKDC_chr8_48686398__TP53_chr17_7577537	289	476
PRKDC_chr8_48686398__TSC1_chr9_135796748	76	659
PRKDC_chr8_48686398__TSC1_chr9_135804256	7	18
PRKDC_chr8_48686398__TYMS_chr18_659656	14	242
PRKDC_chr8_48686398__TYMS_chr18_659665	81	46
PRKDC_chr8_48686398__VEGFA_chr6_43738425	575	96
PRKDC_chr8_48686398__VEGFA_chr6_43742077	264	105
PRKDC_chr8_48686398__VHL_chr3_10183791	2	17
PRKDC_chr8_48686398__WEE1_chr11_9595462	7	99
PRKDC_chr8_48686398__WEE1_chr11_9595845	1	6
PRKDC_chr8_48686781__ABL1_chr9_133738283	114	206
PRKDC_chr8_48686781__ABL1_chr9_133738356	702	66
PRKDC_chr8_48686781__ADA_chr20_43257696	121	77
PRKDC_chr8_48686781__ADA_chr20_43280245	22	12
PRKDC_chr8_48686781__AKT1_chr14_105239609	125	467
PRKDC_chr8_48686781__AKT1_chr14_105239686	16	47
PRKDC_chr8_48686781__AKT1_chr14_105258968	381	45
PRKDC_chr8_48686781__ALK_chr2_29541171	20	9
PRKDC_chr8_48686781__ALK_chr2_29541172	104	229
PRKDC_chr8_48686781__ALK_chr2_30143522	346	220
PRKDC_chr8_48686781__APC_chr5_112043408	254	305
PRKDC_chr8_48686781__APC_chr5_112102023	67	186
PRKDC_chr8_48686781__ARID1A_chr1_27022876	187	27
PRKDC_chr8_48686781__ARID1A_chr1_27056286	149	23
PRKDC_chr8_48686781__ARID2_chr12_46123614	150	7
PRKDC_chr8_48686781__ARID2_chr12_46205318	8	39
PRKDC_chr8_48686781__ARID2_chr12_46254608	92	11
PRKDC_chr8_48686781__ATM_chr11_108098402	75	345
PRKDC_chr8_48686781__BCL2_chr18_60795945	6	65
PRKDC_chr8_48686781__BCL2_chr18_60985877	1	4
PRKDC_chr8_48686781__BRAF_chr7_140624501	46	50
PRKDC_chr8_48686781__BRCA1_chr17_41276018	4	7
PRKDC_chr8_48686781__BRCA2_chr13_32890586	255	40
PRKDC_chr8_48686781__BRCA2_chr13_32914228	33	12
PRKDC_chr8_48686781__BRD4_chr19_15376361	11	7
PRKDC_chr8_48686781__BRD4_chr19_15376403	90	11
PRKDC_chr8_48686781__BRD4_chr19_15383894	63	66
PRKDC_chr8_48686781__CASP8_chr2_202131404	35	254
PRKDC_chr8_48686781__CDH1_chr16_68771300	197	19
PRKDC_chr8_48686781__CDH1_chr16_68772250	255	13
PRKDC_chr8_48686781__CDH1_chr16_68772255	3	35
PRKDC_chr8_48686781__CDK4_chr12_58143253	9	50
PRKDC_chr8_48686781__CDK4_chr12_58144705	128	146
PRKDC_chr8_48686781__CDK9_chr9_130548409	55	16
PRKDC_chr8_48686781__CDK9_chr9_130548998	1	3
PRKDC_chr8_48686781__CDKN1B_chr12_12870777	33	641
PRKDC_chr8_48686781__CDKN2A_chr9_21968726	160	4
PRKDC_chr8_48686781__CHEK1_chr11_125496644	116	270
PRKDC_chr8_48686781__CHEK1_chr11_125499147	1	7
PRKDC_chr8_48686781__CHEK2_chr22_29085137	83	323
PRKDC_chr8_48686781__CHEK2_chr22_29090029	7	6
PRKDC_chr8_48686781__CHEK2_chr22_29130694	409	144
PRKDC_chr8_48686781__DHFR_chr5_79950217	130	162
PRKDC_chr8_48686781__EGFR_chr7_55086962	5	34
PRKDC_chr8_48686781__EGFR_chr7_55209986	11	88
PRKDC_chr8_48686781__EGFR_chr7_55209992	114	17
PRKDC_chr8_48686781__ERBB2_chr17_37855800	11	86
PRKDC_chr8_48686781__ERBB2_chr17_37868221	459	20
PRKDC_chr8_48686781__FGFR2_chr10_123298215	123	257
PRKDC_chr8_48686781__FGFR2_chr10_123353328	182	15
PRKDC_chr8_48686781__FGFR3_chr4_1795735	256	38
PRKDC_chr8_48686781__FLT3_chr13_28636172	8	11
PRKDC_chr8_48686781__FNTA_chr8_42911471	110	8
PRKDC_chr8_48686781__FNTA_chr8_42914260	6	7
PRKDC_chr8_48686781__FNTA_chr8_42924781	729	101
PRKDC_chr8_48686781__GATA3_chr10_8097612	113	85
PRKDC_chr8_48686781__GATA3_chr10_8097790	233	19
PRKDC_chr8_48686781__HDAC1_chr1_32757816	166	16
PRKDC_chr8_48686781__HDAC1_chr1_32792601	7	8
PRKDC_chr8_48686781__HDAC1_chr1_32792637	324	236
PRKDC_chr8_48686781__HDAC6_chrX_48661385	498	515
PRKDC_chr8_48686781__HSP90AA1_chr14_102605736	16	171
PRKDC_chr8_48686781__IGF1R_chr15_99192824	102	30
PRKDC_chr8_48686781__JAK2_chr9_5021970	52	114
PRKDC_chr8_48686781__JAK2_chr9_5050721	11	40
PRKDC_chr8_48686781__KDM5C_chrX_53241022	238	9
PRKDC_chr8_48686781__KDM6A_chrX_44732838	14	103
PRKDC_chr8_48686781__KDM6A_chrX_44820616	65	9
PRKDC_chr8_48686781__KIT_chr4_55524164	8	96
PRKDC_chr8_48686781__KIT_chr4_55524176	107	95
PRKDC_chr8_48686781__KMT2D_chr12_49448161	500	13
PRKDC_chr8_48686781__MAP2K1_chr15_66679721	394	159
PRKDC_chr8_48686781__MAP2K1_chr15_66679756	59	22
PRKDC_chr8_48686781__MAP3K1_chr5_56152485	109	15
PRKDC_chr8_48686781__MET_chr7_116340188	59	289
PRKDC_chr8_48686781__MLH1_chr3_37035029	350	167
PRKDC_chr8_48686781__MLH1_chr3_37045912	10	283
PRKDC_chr8_48686781__MSH6_chr2_48010356	33	14
PRKDC_chr8_48686781__MSH6_chr2_48018111	344	326
PRKDC_chr8_48686781__MSH6_chr2_48018154	6	131
PRKDC_chr8_48686781__MTOR_chr1_11319459	9	8
PRKDC_chr8_48686781__NonTargetingControlGuideForHuman0352	129	130
PRKDC_chr8_48686781__PARP1_chr1_226578249	9	147
PRKDC_chr8_48686781__PBRM1_chr3_52702516	9	11
PRKDC_chr8_48686781__PDGFRA_chr4_55124932	12	245
PRKDC_chr8_48686781__PDGFRA_chr4_55129914	8	33
PRKDC_chr8_48686781__PIK3CA_chr3_178916614	136	113
PRKDC_chr8_48686781__PIK3CA_chr3_178919070	21	16
PRKDC_chr8_48686781__PIK3CA_chr3_178919167	223	56
PRKDC_chr8_48686781__PIK3R1_chr5_67522521	89	50
PRKDC_chr8_48686781__PIK3R1_chr5_67576421	23	17
PRKDC_chr8_48686781__RB1_chr13_48878054	116	149
PRKDC_chr8_48686781__RB1_chr13_48936969	107	163
PRKDC_chr8_48686781__ROR1_chr1_64240089	623	12
PRKDC_chr8_48686781__RPS6KB1_chr17_57987949	17	455
PRKDC_chr8_48686781__RRM2_chr2_10262940	33	61
PRKDC_chr8_48686781__RRM2_chr2_10262957	237	2
PRKDC_chr8_48686781__RUNX1_chr21_36421144	157	390
PRKDC_chr8_48686781__SETD2_chr3_47142951	11	12
PRKDC_chr8_48686781__SETD2_chr3_47142972	5	10
PRKDC_chr8_48686781__SMAD4_chr18_48575673	5	100
PRKDC_chr8_48686781__SMAD4_chr18_48586241	302	14
PRKDC_chr8_48686781__SMARCA4_chr19_11094851	261	66
PRKDC_chr8_48686781__SMARCB1_chr22_24129339	161	70
PRKDC_chr8_48686781__SMARCB1_chr22_24133993	106	11
PRKDC_chr8_48686781__SMO_chr7_128828974	348	86
PRKDC_chr8_48686781__SMO_chr7_128845081	408	353
PRKDC_chr8_48686781__SRC_chr20_36012562	107	15
PRKDC_chr8_48686781__SRC_chr20_36014563	268	10
PRKDC_chr8_48686781__TSC1_chr9_135796748	112	39
PRKDC_chr8_48686781__TSC1_chr9_135796796	5	87
PRKDC_chr8_48686781__TSC1_chr9_135804256	344	90
PRKDC_chr8_48686781__TYMS_chr18_657730	834	141
PRKDC_chr8_48686781__TYMS_chr18_659656	287	11
PRKDC_chr8_48686781__VEGFA_chr6_43738425	4	12
PRKDC_chr8_48686781__VEGFA_chr6_43742077	72	133
PRKDC_chr8_48686781__VEGFA_chr6_43742108	8	14
PRKDC_chr8_48686781__VHL_chr3_10183518	4	17
PRKDC_chr8_48686781__VHL_chr3_10183791	107	6
PRKDC_chr8_48686781__WEE1_chr11_9595542	8	255
PRKDC_chr8_48872683__ABL1_chr9_133589790	460	195
PRKDC_chr8_48872683__ADA_chr20_43257696	88	24
PRKDC_chr8_48872683__ADA_chr20_43257769	66	326
PRKDC_chr8_48872683__ADA_chr20_43280245	381	268
PRKDC_chr8_48872683__AKT1_chr14_105239686	397	90
PRKDC_chr8_48872683__AKT1_chr14_105258968	263	20
PRKDC_chr8_48872683__ALK_chr2_29541171	409	15
PRKDC_chr8_48872683__ALK_chr2_29541172	9	19
PRKDC_chr8_48872683__ALK_chr2_30143522	13	437
PRKDC_chr8_48872683__APC_chr5_112102023	9	26
PRKDC_chr8_48872683__ARID1A_chr1_27056288	167	331
PRKDC_chr8_48872683__ARID2_chr12_46205318	323	693
PRKDC_chr8_48872683__ARID2_chr12_46254608	174	191
PRKDC_chr8_48872683__ATM_chr11_108098350	92	134
PRKDC_chr8_48872683__ATM_chr11_108098402	123	10
PRKDC_chr8_48872683__BCL2_chr18_60795945	662	21
PRKDC_chr8_48872683__BCL2_chr18_60985877	43	103
PRKDC_chr8_48872683__BRAF_chr7_140624501	115	41
PRKDC_chr8_48872683__BRCA2_chr13_32914228	9	18
PRKDC_chr8_48872683__BRD4_chr19_15376361	215	55
PRKDC_chr8_48872683__BRD4_chr19_15383894	395	110
PRKDC_chr8_48872683__BTK_chrX_100645534	286	87
PRKDC_chr8_48872683__CASP8_chr2_202134297	536	78
PRKDC_chr8_48872683__CDH1_chr16_68772255	85	170
PRKDC_chr8_48872683__CDK4_chr12_58143253	8	16
PRKDC_chr8_48872683__CDK4_chr12_58144705	138	24
PRKDC_chr8_48872683__CDK4_chr12_58145497	121	26
PRKDC_chr8_48872683__CDK6_chr7_92462628	4	161
PRKDC_chr8_48872683__CDK9_chr9_130548998	4	4
PRKDC_chr8_48872683__CDK9_chr9_130550235	236	28
PRKDC_chr8_48872683__CDKN1B_chr12_12870777	258	43
PRKDC_chr8_48872683__CDKN2A_chr9_21968726	620	228
PRKDC_chr8_48872683__CDKN2A_chr9_21994327	316	626
PRKDC_chr8_48872683__CHEK1_chr11_125496687	78	7
PRKDC_chr8_48872683__EGFR_chr7_55086962	286	180
PRKDC_chr8_48872683__EGFR_chr7_55209986	908	52
PRKDC_chr8_48872683__EGFR_chr7_55209992	205	23
PRKDC_chr8_48872683__ERBB2_chr17_37855800	443	34
PRKDC_chr8_48872683__ERBB2_chr17_37868292	8	85
PRKDC_chr8_48872683__FGFR2_chr10_123353328	32	84
PRKDC_chr8_48872683__FLT3_chr13_28636131	170	165
PRKDC_chr8_48872683__FNTA_chr8_42914260	41	286
PRKDC_chr8_48872683__GATA3_chr10_8097722	389	68
PRKDC_chr8_48872683__GATA3_chr10_8097790	164	1451
PRKDC_chr8_48872683__HDAC1_chr1_32792601	202	93
PRKDC_chr8_48872683__HDAC1_chr1_32792637	641	182
PRKDC_chr8_48872683__HDAC2_chr6_114267214	505	17
PRKDC_chr8_48872683__HSP90AA1_chr14_102552141	11	55
PRKDC_chr8_48872683__IGF1R_chr15_99434807	207	22
PRKDC_chr8_48872683__JAK2_chr9_5021970	69	61
PRKDC_chr8_48872683__JAK2_chr9_5050721	419	19
PRKDC_chr8_48872683__JAK2_chr9_5050816	533	262
PRKDC_chr8_48872683__KDM5C_chrX_53241021	2	37
PRKDC_chr8_48872683__KDM5C_chrX_53241022	167	15
PRKDC_chr8_48872683__KDM6A_chrX_44820615	268	20
PRKDC_chr8_48872683__KMT2D_chr12_49448161	25	18
PRKDC_chr8_48872683__KMT2D_chr12_49448468	210	42
PRKDC_chr8_48872683__MAP2K1_chr15_66679721	89	34
PRKDC_chr8_48872683__MAP3K1_chr5_56152466	7	143
PRKDC_chr8_48872683__MAP3K1_chr5_56152485	273	496
PRKDC_chr8_48872683__MET_chr7_116340188	1367	29
PRKDC_chr8_48872683__MLH1_chr3_37035029	269	351
PRKDC_chr8_48872683__MSH6_chr2_48010356	658	59
PRKDC_chr8_48872683__MSH6_chr2_48018111	50	288
PRKDC_chr8_48872683__MSH6_chr2_48018154	5	404
PRKDC_chr8_48872683__MTOR_chr1_11317149	14	80
PRKDC_chr8_48872683__NF1_chr17_29422308	414	210
PRKDC_chr8_48872683__NonTargetingControlGuideForHuman0362	82	617
PRKDC_chr8_48872683__NonTargetingControlGuideForHuman0412	426	143
PRKDC_chr8_48872683__PARP1_chr1_226578301	353	121
PRKDC_chr8_48872683__PARP1_chr1_226595581	911	985
PRKDC_chr8_48872683__PBRM1_chr3_52696257	185	440
PRKDC_chr8_48872683__PBRM1_chr3_52702516	94	80
PRKDC_chr8_48872683__PDGFRA_chr4_55124932	333	96
PRKDC_chr8_48872683__PDGFRA_chr4_55124963	284	352
PRKDC_chr8_48872683__PIK3CA_chr3_178919070	14	250
PRKDC_chr8_48872683__PIK3CA_chr3_178919167	13	333
PRKDC_chr8_48872683__PIK3R1_chr5_67576410	18	125
PRKDC_chr8_48872683__PTEN_chr10_89653786	44	125
PRKDC_chr8_48872683__PTEN_chr10_89711868	51	118
PRKDC_chr8_48872683__RB1_chr13_48878054	202	26
PRKDC_chr8_48872683__ROR1_chr1_64240072	599	90
PRKDC_chr8_48872683__ROR1_chr1_64240089	17	333
PRKDC_chr8_48872683__RPS6KB1_chr17_57970538	536	1156
PRKDC_chr8_48872683__RPS6KB1_chr17_57987922	44	301
PRKDC_chr8_48872683__RRM2_chr2_10262957	3	5
PRKDC_chr8_48872683__RUNX1_chr21_36252860	255	123
PRKDC_chr8_48872683__RUNX1_chr21_36252902	84	413
PRKDC_chr8_48872683__SMARCA4_chr19_11094819	341	32
PRKDC_chr8_48872683__SMARCA4_chr19_11094851	1065	112
PRKDC_chr8_48872683__SMARCA4_chr19_11095011	253	242
PRKDC_chr8_48872683__SMARCB1_chr22_24129339	100	61
PRKDC_chr8_48872683__SMARCB1_chr22_24133949	512	95
PRKDC_chr8_48872683__SRC_chr20_36012562	3	56
PRKDC_chr8_48872683__TOP1_chr20_39657693	11	128
PRKDC_chr8_48872683__TOP1_chr20_39690109	88	12
PRKDC_chr8_48872683__TP53_chr17_7577537	16	47
PRKDC_chr8_48872683__TP53_chr17_7579881	245	26
PRKDC_chr8_48872683__TSC1_chr9_135796796	11	46
PRKDC_chr8_48872683__TSC1_chr9_135804256	388	464
PRKDC_chr8_48872683__TYMS_chr18_659656	124	244
PRKDC_chr8_48872683__VEGFA_chr6_43742077	120	61
PRKDC_chr8_48872683__VEGFA_chr6_43742108	5	139
PRKDC_chr8_48872683__VHL_chr3_10183518	98	805
PRKDC_chr8_48872683__WEE1_chr11_9595462	234	48
PRKDC_chr8_48872683__WEE1_chr11_9595845	5	47
PTEN_chr10_89653786__ABL1_chr9_133738356	384	48
PTEN_chr10_89653786__ADA_chr20_43280245	131	2323
PTEN_chr10_89653786__AKT1_chr14_105258968	288	114
PTEN_chr10_89653786__ALK_chr2_29541172	10	27
PTEN_chr10_89653786__ALK_chr2_30143522	235	252
PTEN_chr10_89653786__APC_chr5_112102023	286	11
PTEN_chr10_89653786__APC_chr5_112102933	120	25
PTEN_chr10_89653786__ARID1A_chr1_27022876	488	24
PTEN_chr10_89653786__ARID2_chr12_46123614	11	42
PTEN_chr10_89653786__ATM_chr11_108098350	9	11
PTEN_chr10_89653786__BCL2_chr18_60795945	229	94
PTEN_chr10_89653786__BCL2_chr18_60985877	382	58
PTEN_chr10_89653786__BRAF_chr7_140534469	374	356
PTEN_chr10_89653786__BRAF_chr7_140624501	306	318
PTEN_chr10_89653786__BRCA1_chr17_41256141	25	564
PTEN_chr10_89653786__BRCA1_chr17_41276018	3	115
PTEN_chr10_89653786__BRCA2_chr13_32890586	811	90
PTEN_chr10_89653786__BRCA2_chr13_32912006	8	41
PTEN_chr10_89653786__BRD4_chr19_15376361	186	11
PTEN_chr10_89653786__BRD4_chr19_15383894	150	958
PTEN_chr10_89653786__BTK_chrX_100626613	63	23
PTEN_chr10_89653786__BTK_chrX_100645534	281	468
PTEN_chr10_89653786__CASP8_chr2_202123033	117	51
PTEN_chr10_89653786__CDH1_chr16_68771300	1067	36
PTEN_chr10_89653786__CDK4_chr12_58143253	8	18
PTEN_chr10_89653786__CDK6_chr7_92462628	10	17
PTEN_chr10_89653786__CDK9_chr9_130548409	60	38
PTEN_chr10_89653786__CDK9_chr9_130550235	15	624
PTEN_chr10_89653786__CDKN2A_chr9_21971100	110	430
PTEN_chr10_89653786__CHEK1_chr11_125496644	760	99
PTEN_chr10_89653786__CHEK1_chr11_125496687	8	5
PTEN_chr10_89653786__CHEK2_chr22_29130694	144	585
PTEN_chr10_89653786__DHFR_chr5_79950216	496	748
PTEN_chr10_89653786__DHFR_chr5_79950217	1312	129
PTEN_chr10_89653786__EGFR_chr7_55086962	57	21
PTEN_chr10_89653786__EGFR_chr7_55209986	168	1548
PTEN_chr10_89653786__EGFR_chr7_55209992	29	20
PTEN_chr10_89653786__ERBB2_chr17_37868221	281	240
PTEN_chr10_89653786__ERBB2_chr17_37868292	63	61
PTEN_chr10_89653786__FGFR2_chr10_123353328	64	30
PTEN_chr10_89653786__FGFR3_chr4_1795655	17	90
PTEN_chr10_89653786__FGFR3_chr4_1795736	124	378
PTEN_chr10_89653786__FLT3_chr13_28636172	161	287
PTEN_chr10_89653786__GATA3_chr10_8097612	559	111
PTEN_chr10_89653786__GATA3_chr10_8097722	498	471
PTEN_chr10_89653786__GATA3_chr10_8097790	186	1768
PTEN_chr10_89653786__HDAC1_chr1_32792601	1342	149
PTEN_chr10_89653786__HDAC2_chr6_114267214	66	28
PTEN_chr10_89653786__HDAC6_chrX_48661385	386	273
PTEN_chr10_89653786__HDAC6_chrX_48674389	138	504
PTEN_chr10_89653786__HSP90AA1_chr14_102551760	903	126
PTEN_chr10_89653786__IGF1R_chr15_99192824	202	52
PTEN_chr10_89653786__IGF1R_chr15_99434807	20	106
PTEN_chr10_89653786__KDM5C_chrX_53254068	233	41
PTEN_chr10_89653786__KDM6A_chrX_44732838	417	242
PTEN_chr10_89653786__KDM6A_chrX_44820616	273	279
PTEN_chr10_89653786__KIT_chr4_55524176	346	441
PTEN_chr10_89653786__KMT2D_chr12_49448168	414	270
PTEN_chr10_89653786__KMT2D_chr12_49448468	1600	173
PTEN_chr10_89653786__MAP3K1_chr5_56111382	15	51
PTEN_chr10_89653786__MAP3K1_chr5_56152466	10	22
PTEN_chr10_89653786__MAP3K1_chr5_56152485	22	191
PTEN_chr10_89653786__MET_chr7_116340188	821	696
PTEN_chr10_89653786__MLH1_chr3_37038179	184	449
PTEN_chr10_89653786__MLH1_chr3_37045912	236	14
PTEN_chr10_89653786__MSH6_chr2_48010356	14	62
PTEN_chr10_89653786__MSH6_chr2_48018111	21	181
PTEN_chr10_89653786__MSH6_chr2_48018154	16	183
PTEN_chr10_89653786__MTOR_chr1_11317010	10	150
PTEN_chr10_89653786__NF1_chr17_29422308	71	200
PTEN_chr10_89653786__NF1_chr17_29483038	7	208
PTEN_chr10_89653786__NonTargetingControlGuideForHuman0352	617	168
PTEN_chr10_89653786__PARP1_chr1_226578249	176	309
PTEN_chr10_89653786__PARP1_chr1_226595581	432	81
PTEN_chr10_89653786__PBRM1_chr3_52713723	428	59
PTEN_chr10_89653786__PDGFRA_chr4_55124963	688	215
PTEN_chr10_89653786__PDGFRA_chr4_55129914	327	29
PTEN_chr10_89653786__PIK3R1_chr5_67576410	444	52
PTEN_chr10_89653786__PRKDC_chr8_48686781	98	809
PTEN_chr10_89653786__RB1_chr13_48878054	45	145
PTEN_chr10_89653786__RB1_chr13_48934148	463	962
PTEN_chr10_89653786__ROR1_chr1_64240089	18	222
PTEN_chr10_89653786__ROR1_chr1_64240143	178	250
PTEN_chr10_89653786__RPS6KB1_chr17_57970538	73	308
PTEN_chr10_89653786__RRM2_chr2_10262728	213	1065
PTEN_chr10_89653786__RRM2_chr2_10262940	5	393
PTEN_chr10_89653786__RRM2_chr2_10262957	48	235
PTEN_chr10_89653786__RUNX1_chr21_36252860	346	139
PTEN_chr10_89653786__RUNX1_chr21_36421144	9	155
PTEN_chr10_89653786__SETD2_chr3_47142951	8	26
PTEN_chr10_89653786__SMAD4_chr18_48573460	15	11
PTEN_chr10_89653786__SMAD4_chr18_48575673	376	802
PTEN_chr10_89653786__SMAD4_chr18_48586241	170	21
PTEN_chr10_89653786__SMARCA4_chr19_11094851	42	96
PTEN_chr10_89653786__SMARCB1_chr22_24133993	5	399
PTEN_chr10_89653786__SMO_chr7_128828974	272	32
PTEN_chr10_89653786__SMO_chr7_128845081	79	121
PTEN_chr10_89653786__SRC_chr20_36012562	4	23
PTEN_chr10_89653786__TOP1_chr20_39657693	838	19
PTEN_chr10_89653786__TOP1_chr20_39690109	9	14
PTEN_chr10_89653786__TP53_chr17_7579881	133	470
PTEN_chr10_89653786__TSC1_chr9_135796748	418	99
PTEN_chr10_89653786__TYMS_chr18_659656	105	98
PTEN_chr10_89653786__VEGFA_chr6_43738425	64	907
PTEN_chr10_89653786__VEGFA_chr6_43742077	354	101
PTEN_chr10_89653786__VEGFA_chr6_43742108	11	15
PTEN_chr10_89653786__VHL_chr3_10183773	15	591
PTEN_chr10_89653786__VHL_chr3_10183791	225	93
PTEN_chr10_89653786__WEE1_chr11_9595462	46	49
PTEN_chr10_89653786__WEE1_chr11_9595845	68	18
PTEN_chr10_89685297__ABL1_chr9_133589790	108	390
PTEN_chr10_89685297__ABL1_chr9_133738283	6	24
PTEN_chr10_89685297__ABL1_chr9_133738356	92	275
PTEN_chr10_89685297__ADA_chr20_43257696	13	28
PTEN_chr10_89685297__ADA_chr20_43280245	7	17
PTEN_chr10_89685297__AKT1_chr14_105239686	57	115
PTEN_chr10_89685297__ALK_chr2_29541171	344	31
PTEN_chr10_89685297__ALK_chr2_29541172	18	60
PTEN_chr10_89685297__ALK_chr2_30143522	14	12
PTEN_chr10_89685297__APC_chr5_112102933	435	152
PTEN_chr10_89685297__ARID1A_chr1_27022876	4	10
PTEN_chr10_89685297__ARID1A_chr1_27056286	280	193
PTEN_chr10_89685297__ATM_chr11_108098390	5	26
PTEN_chr10_89685297__ATM_chr11_108098402	351	6
PTEN_chr10_89685297__BCL2_chr18_60795945	14	26
PTEN_chr10_89685297__BCL2_chr18_60795960	528	19
PTEN_chr10_89685297__BCL2_chr18_60985877	149	13
PTEN_chr10_89685297__BRAF_chr7_140508787	921	154
PTEN_chr10_89685297__BRAF_chr7_140534469	447	35
PTEN_chr10_89685297__BRAF_chr7_140624501	253	219
PTEN_chr10_89685297__BRCA1_chr17_41256141	301	210
PTEN_chr10_89685297__BRCA2_chr13_32914228	7	17
PTEN_chr10_89685297__BRD4_chr19_15376403	234	37
