construct_id	CRV4_plasmid_S8_trimmed53_len_filtered_counts
SMO_chr7_128828974__ABL1_chr9_133738356	292
SMO_chr7_128828974__AKT1_chr14_105239609	643
SMO_chr7_128828974__AKT1_chr14_105258968	782
SMO_chr7_128828974__ALK_chr2_29541172	334
SMO_chr7_128828974__BRAF_chr7_140508787	532
SMO_chr7_128828974__BRD4_chr19_15376361	390
SMO_chr7_128828974__BRD4_chr19_15383894	410
SMO_chr7_128828974__BTK_chrX_100626613	312
SMO_chr7_128828974__CDK4_chr12_58143253	456
SMO_chr7_128828974__CDK4_chr12_58144705	535
SMO_chr7_128828974__CDK6_chr7_92244474	622
SMO_chr7_128828974__CDK6_chr7_92252365	552
SMO_chr7_128828974__CDK6_chr7_92462628	357
SMO_chr7_128828974__CDK9_chr9_130548998	894
SMO_chr7_128828974__CDK9_chr9_130550235	467
SMO_chr7_128828974__CHEK1_chr11_125496687	237
SMO_chr7_128828974__CHEK2_chr22_29130694	328
SMO_chr7_128828974__DHFR_chr5_79950216	401
SMO_chr7_128828974__DHFR_chr5_79950217	661
SMO_chr7_128828974__EGFR_chr7_55086962	825
SMO_chr7_128828974__EGFR_chr7_55209986	554
SMO_chr7_128828974__EGFR_chr7_55209992	639
SMO_chr7_128828974__ERBB2_chr17_37868221	862
SMO_chr7_128828974__ERBB2_chr17_37868292	261
SMO_chr7_128828974__FLT3_chr13_28636172	913
SMO_chr7_128828974__FLT3_chr13_28674643	542
SMO_chr7_128828974__FNTA_chr8_42911471	283
SMO_chr7_128828974__HDAC2_chr6_114267214	433
SMO_chr7_128828974__HDAC2_chr6_114292056	541
SMO_chr7_128828974__HDAC6_chrX_48661089	354
SMO_chr7_128828974__HDAC6_chrX_48661385	676
SMO_chr7_128828974__HSP90AA1_chr14_102552141	225
SMO_chr7_128828974__IGF1R_chr15_99434664	428
SMO_chr7_128828974__JAK2_chr9_5021970	451
SMO_chr7_128828974__JAK2_chr9_5050721	349
SMO_chr7_128828974__JAK2_chr9_5050816	375
SMO_chr7_128828974__MAP2K1_chr15_66679756	579
SMO_chr7_128828974__MET_chr7_116340207	592
SMO_chr7_128828974__MTOR_chr1_11317010	959
SMO_chr7_128828974__MTOR_chr1_11317149	142
SMO_chr7_128828974__MTOR_chr1_11319459	669
SMO_chr7_128828974__NonTargetingControlGuideForHuman0352	487
SMO_chr7_128828974__PARP1_chr1_226595581	475
SMO_chr7_128828974__PDGFRA_chr4_55124932	680
SMO_chr7_128828974__PDGFRA_chr4_55124963	656
SMO_chr7_128828974__PDGFRA_chr4_55129914	557
SMO_chr7_128828974__PIK3CA_chr3_178916614	624
SMO_chr7_128828974__PIK3CA_chr3_178919070	83
SMO_chr7_128828974__PIK3CA_chr3_178919167	501
SMO_chr7_128828974__PRKDC_chr8_48872683	398
SMO_chr7_128828974__ROR1_chr1_64240072	713
SMO_chr7_128828974__ROR1_chr1_64240089	547
SMO_chr7_128828974__ROR1_chr1_64240143	577
SMO_chr7_128828974__RPS6KB1_chr17_57970538	389
SMO_chr7_128828974__RRM2_chr2_10262728	566
SMO_chr7_128828974__SRC_chr20_36012562	151
SMO_chr7_128828974__SRC_chr20_36014563	768
SMO_chr7_128828974__SRC_chr20_36022600	571
SMO_chr7_128828974__TOP1_chr20_39657693	668
SMO_chr7_128828974__TOP1_chr20_39690055	808
SMO_chr7_128828974__TOP1_chr20_39690109	522
SMO_chr7_128828974__TYMS_chr18_659656	459
SMO_chr7_128828974__TYMS_chr18_659665	510
SMO_chr7_128828974__VEGFA_chr6_43742077	327
SMO_chr7_128828974__WEE1_chr11_9595845	504
SMO_chr7_128845081__ABL1_chr9_133589790	209
SMO_chr7_128845081__ABL1_chr9_133738356	167
SMO_chr7_128845081__ADA_chr20_43257696	696
SMO_chr7_128845081__ADA_chr20_43257769	304
SMO_chr7_128845081__AKT1_chr14_105239609	709
SMO_chr7_128845081__ALK_chr2_29541171	780
SMO_chr7_128845081__ALK_chr2_29541172	235
SMO_chr7_128845081__ATM_chr11_108098390	827
SMO_chr7_128845081__BCL2_chr18_60795960	500
SMO_chr7_128845081__BRAF_chr7_140508787	381
SMO_chr7_128845081__BRAF_chr7_140534469	415
SMO_chr7_128845081__BRAF_chr7_140624501	111
SMO_chr7_128845081__BRD4_chr19_15376361	268
SMO_chr7_128845081__BRD4_chr19_15376403	617
SMO_chr7_128845081__BRD4_chr19_15383894	399
SMO_chr7_128845081__BTK_chrX_100626613	587
SMO_chr7_128845081__CDK4_chr12_58143253	681
SMO_chr7_128845081__CDK6_chr7_92244474	844
SMO_chr7_128845081__CDK6_chr7_92462628	577
SMO_chr7_128845081__CDK9_chr9_130548409	681
SMO_chr7_128845081__CDK9_chr9_130550235	672
SMO_chr7_128845081__CHEK1_chr11_125496644	299
SMO_chr7_128845081__CHEK2_chr22_29085137	440
SMO_chr7_128845081__CHEK2_chr22_29090029	593
SMO_chr7_128845081__DHFR_chr5_79949819	426
SMO_chr7_128845081__DHFR_chr5_79950216	535
SMO_chr7_128845081__DHFR_chr5_79950217	1147
SMO_chr7_128845081__EGFR_chr7_55086962	339
SMO_chr7_128845081__ERBB2_chr17_37868221	336
SMO_chr7_128845081__FGFR3_chr4_1795736	600
SMO_chr7_128845081__FLT3_chr13_28636131	396
SMO_chr7_128845081__FLT3_chr13_28636172	453
SMO_chr7_128845081__FLT3_chr13_28674643	93
SMO_chr7_128845081__FNTA_chr8_42911471	342
SMO_chr7_128845081__FNTA_chr8_42924781	620
SMO_chr7_128845081__HDAC1_chr1_32757816	891
SMO_chr7_128845081__HDAC1_chr1_32792601	972
SMO_chr7_128845081__HDAC2_chr6_114266539	706
SMO_chr7_128845081__HDAC6_chrX_48661089	460
SMO_chr7_128845081__HDAC6_chrX_48674389	301
SMO_chr7_128845081__HSP90AA1_chr14_102551760	339
SMO_chr7_128845081__HSP90AA1_chr14_102552141	405
SMO_chr7_128845081__HSP90AA1_chr14_102605736	839
SMO_chr7_128845081__IGF1R_chr15_99192824	273
SMO_chr7_128845081__JAK2_chr9_5050721	468
SMO_chr7_128845081__KIT_chr4_55524164	851
SMO_chr7_128845081__KIT_chr4_55524229	768
SMO_chr7_128845081__MAP2K1_chr15_66679728	524
SMO_chr7_128845081__MAP2K1_chr15_66679756	1030
SMO_chr7_128845081__MTOR_chr1_11317010	877
SMO_chr7_128845081__MTOR_chr1_11319459	740
SMO_chr7_128845081__NonTargetingControlGuideForHuman0352	499
SMO_chr7_128845081__PARP1_chr1_226578249	252
SMO_chr7_128845081__PARP1_chr1_226578301	215
SMO_chr7_128845081__PDGFRA_chr4_55124963	470
SMO_chr7_128845081__PDGFRA_chr4_55129914	500
SMO_chr7_128845081__PIK3CA_chr3_178916614	408
SMO_chr7_128845081__PIK3CA_chr3_178919167	710
SMO_chr7_128845081__PRKDC_chr8_48872683	1393
SMO_chr7_128845081__ROR1_chr1_64240089	263
SMO_chr7_128845081__ROR1_chr1_64240143	659
SMO_chr7_128845081__RPS6KB1_chr17_57987922	99
SMO_chr7_128845081__RPS6KB1_chr17_57987949	928
SMO_chr7_128845081__SRC_chr20_36012562	317
SMO_chr7_128845081__SRC_chr20_36014563	887
SMO_chr7_128845081__TOP1_chr20_39657693	778
SMO_chr7_128845081__TOP1_chr20_39690055	398
SMO_chr7_128845081__TOP1_chr20_39690109	757
SMO_chr7_128845081__TYMS_chr18_657730	646
SMO_chr7_128845081__TYMS_chr18_659656	772
SMO_chr7_128845081__TYMS_chr18_659665	600
SMO_chr7_128845081__WEE1_chr11_9595462	24
SMO_chr7_128845081__WEE1_chr11_9595542	417
SMO_chr7_128845117__ABL1_chr9_133738356	184
SMO_chr7_128845117__ADA_chr20_43257696	668
SMO_chr7_128845117__ADA_chr20_43257769	498
SMO_chr7_128845117__ADA_chr20_43280245	503
SMO_chr7_128845117__AKT1_chr14_105258968	298
SMO_chr7_128845117__ALK_chr2_29541172	432
SMO_chr7_128845117__ALK_chr2_30143522	377
SMO_chr7_128845117__ATM_chr11_108098402	350
SMO_chr7_128845117__BCL2_chr18_60985877	345
SMO_chr7_128845117__BRAF_chr7_140624501	827
SMO_chr7_128845117__BRD4_chr19_15383894	258
SMO_chr7_128845117__BTK_chrX_100645534	821
SMO_chr7_128845117__CDK4_chr12_58143253	635
SMO_chr7_128845117__CDK4_chr12_58144705	858
SMO_chr7_128845117__CDK4_chr12_58145497	871
SMO_chr7_128845117__CDK6_chr7_92244474	379
SMO_chr7_128845117__CDK9_chr9_130548998	752
SMO_chr7_128845117__CHEK1_chr11_125499147	621
SMO_chr7_128845117__CHEK2_chr22_29090029	479
SMO_chr7_128845117__CHEK2_chr22_29130694	517
SMO_chr7_128845117__EGFR_chr7_55086962	734
SMO_chr7_128845117__ERBB2_chr17_37855800	320
SMO_chr7_128845117__ERBB2_chr17_37868292	293
SMO_chr7_128845117__FGFR2_chr10_123353328	947
SMO_chr7_128845117__FNTA_chr8_42911471	590
SMO_chr7_128845117__FNTA_chr8_42914260	471
SMO_chr7_128845117__FNTA_chr8_42924781	530
SMO_chr7_128845117__HDAC1_chr1_32792601	559
SMO_chr7_128845117__HDAC2_chr6_114266539	543
SMO_chr7_128845117__HDAC6_chrX_48661089	460
SMO_chr7_128845117__HDAC6_chrX_48661385	675
SMO_chr7_128845117__HSP90AA1_chr14_102551760	398
SMO_chr7_128845117__IGF1R_chr15_99434664	362
SMO_chr7_128845117__JAK2_chr9_5021970	708
SMO_chr7_128845117__JAK2_chr9_5050721	810
SMO_chr7_128845117__JAK2_chr9_5050816	444
SMO_chr7_128845117__KIT_chr4_55524164	734
SMO_chr7_128845117__KIT_chr4_55524176	439
SMO_chr7_128845117__MAP2K1_chr15_66679721	499
SMO_chr7_128845117__MET_chr7_116339123	328
SMO_chr7_128845117__MTOR_chr1_11317010	880
SMO_chr7_128845117__MTOR_chr1_11319459	432
SMO_chr7_128845117__NonTargetingControlGuideForHuman0362	793
SMO_chr7_128845117__NonTargetingControlGuideForHuman0412	766
SMO_chr7_128845117__PARP1_chr1_226578249	442
SMO_chr7_128845117__PARP1_chr1_226595581	1261
SMO_chr7_128845117__PIK3CA_chr3_178916614	793
SMO_chr7_128845117__PIK3CA_chr3_178919070	173
SMO_chr7_128845117__PRKDC_chr8_48686398	371
SMO_chr7_128845117__PRKDC_chr8_48686781	1310
SMO_chr7_128845117__PRKDC_chr8_48872683	480
SMO_chr7_128845117__ROR1_chr1_64240072	623
SMO_chr7_128845117__ROR1_chr1_64240089	390
SMO_chr7_128845117__ROR1_chr1_64240143	785
SMO_chr7_128845117__RPS6KB1_chr17_57970538	416
SMO_chr7_128845117__RPS6KB1_chr17_57987949	1015
SMO_chr7_128845117__RRM2_chr2_10262940	289
SMO_chr7_128845117__SRC_chr20_36012562	532
SMO_chr7_128845117__SRC_chr20_36014563	917
SMO_chr7_128845117__TOP1_chr20_39657693	896
SMO_chr7_128845117__TYMS_chr18_659656	526
SMO_chr7_128845117__VEGFA_chr6_43742077	183
SMO_chr7_128845117__VEGFA_chr6_43742108	367
SRC_chr20_36012562__ABL1_chr9_133589790	176
SRC_chr20_36012562__ABL1_chr9_133738356	362
SRC_chr20_36012562__ADA_chr20_43257696	393
SRC_chr20_36012562__ADA_chr20_43257769	307
SRC_chr20_36012562__ADA_chr20_43280245	204
SRC_chr20_36012562__ALK_chr2_29541171	545
SRC_chr20_36012562__ALK_chr2_29541172	258
SRC_chr20_36012562__ALK_chr2_30143522	298
SRC_chr20_36012562__ATM_chr11_108098350	804
SRC_chr20_36012562__ATM_chr11_108098390	728
SRC_chr20_36012562__BRAF_chr7_140624501	191
SRC_chr20_36012562__BRD4_chr19_15376361	497
SRC_chr20_36012562__BRD4_chr19_15376403	468
SRC_chr20_36012562__BRD4_chr19_15383894	282
SRC_chr20_36012562__BTK_chrX_100645534	409
SRC_chr20_36012562__CDK4_chr12_58143253	649
SRC_chr20_36012562__CDK4_chr12_58144705	603
SRC_chr20_36012562__CDK4_chr12_58145497	628
SRC_chr20_36012562__CDK6_chr7_92244474	375
SRC_chr20_36012562__CDK9_chr9_130548409	550
SRC_chr20_36012562__CDK9_chr9_130548998	827
SRC_chr20_36012562__CHEK1_chr11_125499147	609
SRC_chr20_36012562__CHEK2_chr22_29130694	255
SRC_chr20_36012562__DHFR_chr5_79950217	672
SRC_chr20_36012562__ERBB2_chr17_37855800	266
SRC_chr20_36012562__FGFR2_chr10_123298215	305
SRC_chr20_36012562__FGFR3_chr4_1795655	464
SRC_chr20_36012562__FLT3_chr13_28636131	566
SRC_chr20_36012562__FLT3_chr13_28636172	522
SRC_chr20_36012562__FNTA_chr8_42911471	656
SRC_chr20_36012562__FNTA_chr8_42914260	686
SRC_chr20_36012562__FNTA_chr8_42924781	508
SRC_chr20_36012562__HDAC1_chr1_32792601	304
SRC_chr20_36012562__HDAC6_chrX_48661089	778
SRC_chr20_36012562__HDAC6_chrX_48674389	418
SRC_chr20_36012562__HSP90AA1_chr14_102551760	892
SRC_chr20_36012562__IGF1R_chr15_99192824	679
SRC_chr20_36012562__IGF1R_chr15_99434807	839
SRC_chr20_36012562__JAK2_chr9_5021970	399
SRC_chr20_36012562__JAK2_chr9_5050721	780
SRC_chr20_36012562__JAK2_chr9_5050816	381
SRC_chr20_36012562__KIT_chr4_55524164	878
SRC_chr20_36012562__KIT_chr4_55524176	664
SRC_chr20_36012562__KIT_chr4_55524229	759
SRC_chr20_36012562__MAP2K1_chr15_66679721	425
SRC_chr20_36012562__MAP2K1_chr15_66679728	819
SRC_chr20_36012562__MAP2K1_chr15_66679756	394
SRC_chr20_36012562__MET_chr7_116339123	833
SRC_chr20_36012562__NonTargetingControlGuideForHuman0362	505
SRC_chr20_36012562__NonTargetingControlGuideForHuman0412	497
SRC_chr20_36012562__PARP1_chr1_226578249	382
SRC_chr20_36012562__PDGFRA_chr4_55124932	419
SRC_chr20_36012562__PDGFRA_chr4_55124963	945
SRC_chr20_36012562__PIK3CA_chr3_178916614	394
SRC_chr20_36012562__PIK3CA_chr3_178919070	83
SRC_chr20_36012562__PIK3CA_chr3_178919167	662
SRC_chr20_36012562__PRKDC_chr8_48686398	465
SRC_chr20_36012562__ROR1_chr1_64240089	275
SRC_chr20_36012562__ROR1_chr1_64240143	483
SRC_chr20_36012562__RPS6KB1_chr17_57970538	484
SRC_chr20_36012562__RPS6KB1_chr17_57987922	478
SRC_chr20_36012562__RPS6KB1_chr17_57987949	783
SRC_chr20_36012562__RRM2_chr2_10262940	436
SRC_chr20_36012562__RRM2_chr2_10262957	227
SRC_chr20_36012562__TOP1_chr20_39657693	808
SRC_chr20_36012562__TOP1_chr20_39690109	839
SRC_chr20_36012562__TYMS_chr18_659656	603
SRC_chr20_36012562__TYMS_chr18_659665	710
SRC_chr20_36012562__VEGFA_chr6_43738425	586
SRC_chr20_36012562__VEGFA_chr6_43742077	176
SRC_chr20_36012562__WEE1_chr11_9595845	778
SRC_chr20_36014563__ABL1_chr9_133738283	302
SRC_chr20_36014563__ABL1_chr9_133738356	72
SRC_chr20_36014563__ADA_chr20_43280245	539
SRC_chr20_36014563__AKT1_chr14_105239686	429
SRC_chr20_36014563__AKT1_chr14_105258968	795
SRC_chr20_36014563__ALK_chr2_29541172	856
SRC_chr20_36014563__ATM_chr11_108098350	601
SRC_chr20_36014563__ATM_chr11_108098390	761
SRC_chr20_36014563__ATM_chr11_108098402	590
SRC_chr20_36014563__BCL2_chr18_60795945	599
SRC_chr20_36014563__BRAF_chr7_140508787	840
SRC_chr20_36014563__BRAF_chr7_140624501	418
SRC_chr20_36014563__BRD4_chr19_15383894	417
SRC_chr20_36014563__BTK_chrX_100629565	1156
SRC_chr20_36014563__BTK_chrX_100645534	706
SRC_chr20_36014563__CDK4_chr12_58144705	324
SRC_chr20_36014563__CDK4_chr12_58145497	460
SRC_chr20_36014563__CDK6_chr7_92244474	736
SRC_chr20_36014563__CDK6_chr7_92252365	460
SRC_chr20_36014563__CDK9_chr9_130548998	851
SRC_chr20_36014563__CHEK1_chr11_125496644	101
SRC_chr20_36014563__CHEK1_chr11_125499147	579
SRC_chr20_36014563__CHEK2_chr22_29085137	733
SRC_chr20_36014563__DHFR_chr5_79949819	351
SRC_chr20_36014563__DHFR_chr5_79950216	423
SRC_chr20_36014563__EGFR_chr7_55086962	1165
SRC_chr20_36014563__EGFR_chr7_55209992	457
SRC_chr20_36014563__ERBB2_chr17_37868221	126
SRC_chr20_36014563__FGFR2_chr10_123298215	110
SRC_chr20_36014563__FGFR2_chr10_123353328	476
SRC_chr20_36014563__FGFR3_chr4_1795655	597
SRC_chr20_36014563__FGFR3_chr4_1795736	404
SRC_chr20_36014563__FLT3_chr13_28636131	1005
SRC_chr20_36014563__FNTA_chr8_42914260	227
SRC_chr20_36014563__FNTA_chr8_42924781	621
SRC_chr20_36014563__HDAC1_chr1_32792637	587
SRC_chr20_36014563__HDAC2_chr6_114267214	586
SRC_chr20_36014563__HDAC2_chr6_114292056	419
SRC_chr20_36014563__HDAC6_chrX_48661385	773
SRC_chr20_36014563__JAK2_chr9_5021970	474
SRC_chr20_36014563__JAK2_chr9_5050721	654
SRC_chr20_36014563__JAK2_chr9_5050816	606
SRC_chr20_36014563__KIT_chr4_55524164	488
SRC_chr20_36014563__KIT_chr4_55524229	1300
SRC_chr20_36014563__MAP2K1_chr15_66679728	838
SRC_chr20_36014563__MET_chr7_116339123	335
SRC_chr20_36014563__MET_chr7_116340207	109
SRC_chr20_36014563__MTOR_chr1_11317010	513
SRC_chr20_36014563__NonTargetingControlGuideForHuman0352	538
SRC_chr20_36014563__PARP1_chr1_226578249	198
SRC_chr20_36014563__PARP1_chr1_226595581	998
SRC_chr20_36014563__PDGFRA_chr4_55124932	677
SRC_chr20_36014563__PDGFRA_chr4_55124963	188
SRC_chr20_36014563__PDGFRA_chr4_55129914	605
SRC_chr20_36014563__PIK3CA_chr3_178919167	425
SRC_chr20_36014563__PRKDC_chr8_48686398	820
SRC_chr20_36014563__PRKDC_chr8_48872683	679
SRC_chr20_36014563__ROR1_chr1_64240143	706
SRC_chr20_36014563__RPS6KB1_chr17_57970538	454
SRC_chr20_36014563__RRM2_chr2_10262957	685
SRC_chr20_36014563__TOP1_chr20_39657693	545
SRC_chr20_36014563__TOP1_chr20_39690055	781
SRC_chr20_36014563__TOP1_chr20_39690109	588
SRC_chr20_36014563__TYMS_chr18_657730	916
SRC_chr20_36014563__TYMS_chr18_659656	699
SRC_chr20_36014563__TYMS_chr18_659665	1004
SRC_chr20_36014563__VEGFA_chr6_43738425	156
SRC_chr20_36014563__VEGFA_chr6_43742077	472
SRC_chr20_36014563__VEGFA_chr6_43742108	434
SRC_chr20_36014563__WEE1_chr11_9595462	2
SRC_chr20_36022600__ADA_chr20_43257696	160
SRC_chr20_36022600__ADA_chr20_43257769	809
SRC_chr20_36022600__ADA_chr20_43280245	211
SRC_chr20_36022600__AKT1_chr14_105239609	540
SRC_chr20_36022600__ALK_chr2_30143522	113
SRC_chr20_36022600__BCL2_chr18_60795960	573
SRC_chr20_36022600__BCL2_chr18_60985877	439
SRC_chr20_36022600__BRAF_chr7_140534469	617
SRC_chr20_36022600__BRD4_chr19_15376403	700
SRC_chr20_36022600__BRD4_chr19_15383894	561
SRC_chr20_36022600__BTK_chrX_100629565	507
SRC_chr20_36022600__CDK4_chr12_58143253	722
SRC_chr20_36022600__CDK4_chr12_58145497	969
SRC_chr20_36022600__CDK9_chr9_130548409	588
SRC_chr20_36022600__CHEK2_chr22_29090029	912
SRC_chr20_36022600__CHEK2_chr22_29130694	573
SRC_chr20_36022600__ERBB2_chr17_37855800	150
SRC_chr20_36022600__FGFR2_chr10_123298118	453
SRC_chr20_36022600__FGFR2_chr10_123298215	165
SRC_chr20_36022600__FGFR3_chr4_1795655	1372
SRC_chr20_36022600__HDAC1_chr1_32792601	510
SRC_chr20_36022600__HDAC2_chr6_114266539	604
SRC_chr20_36022600__HDAC2_chr6_114267214	1215
SRC_chr20_36022600__HDAC6_chrX_48674389	493
SRC_chr20_36022600__HSP90AA1_chr14_102551760	466
SRC_chr20_36022600__HSP90AA1_chr14_102605736	446
SRC_chr20_36022600__IGF1R_chr15_99192824	599
SRC_chr20_36022600__IGF1R_chr15_99434664	678
SRC_chr20_36022600__JAK2_chr9_5021970	685
SRC_chr20_36022600__KIT_chr4_55524176	471
SRC_chr20_36022600__MAP2K1_chr15_66679721	890
SRC_chr20_36022600__MAP2K1_chr15_66679728	572
SRC_chr20_36022600__MET_chr7_116339123	565
SRC_chr20_36022600__MTOR_chr1_11317010	565
SRC_chr20_36022600__MTOR_chr1_11317149	607
SRC_chr20_36022600__MTOR_chr1_11319459	1577
SRC_chr20_36022600__NonTargetingControlGuideForHuman0352	1041
SRC_chr20_36022600__PARP1_chr1_226578249	220
SRC_chr20_36022600__PARP1_chr1_226595581	1168
SRC_chr20_36022600__PDGFRA_chr4_55124932	327
SRC_chr20_36022600__PDGFRA_chr4_55129914	506
SRC_chr20_36022600__PIK3CA_chr3_178919070	165
SRC_chr20_36022600__PRKDC_chr8_48686781	612
SRC_chr20_36022600__PRKDC_chr8_48872683	903
SRC_chr20_36022600__ROR1_chr1_64240072	890
SRC_chr20_36022600__ROR1_chr1_64240089	795
SRC_chr20_36022600__RPS6KB1_chr17_57970538	373
SRC_chr20_36022600__RRM2_chr2_10262728	883
SRC_chr20_36022600__SMO_chr7_128845081	914
SRC_chr20_36022600__SMO_chr7_128845117	956
SRC_chr20_36022600__TOP1_chr20_39657693	575
SRC_chr20_36022600__VEGFA_chr6_43742077	398
SRC_chr20_36022600__WEE1_chr11_9595845	429
TOP1_chr20_39657693__ABL1_chr9_133738356	306
TOP1_chr20_39657693__ADA_chr20_43257696	367
TOP1_chr20_39657693__AKT1_chr14_105239609	680
TOP1_chr20_39657693__AKT1_chr14_105239686	504
TOP1_chr20_39657693__AKT1_chr14_105258968	749
TOP1_chr20_39657693__ATM_chr11_108098350	833
TOP1_chr20_39657693__ATM_chr11_108098390	292
TOP1_chr20_39657693__ATM_chr11_108098402	1061
TOP1_chr20_39657693__BRAF_chr7_140624501	262
TOP1_chr20_39657693__BRD4_chr19_15376361	374
TOP1_chr20_39657693__BRD4_chr19_15376403	527
TOP1_chr20_39657693__CDK4_chr12_58143253	855
TOP1_chr20_39657693__CDK4_chr12_58144705	555
TOP1_chr20_39657693__CDK4_chr12_58145497	500
TOP1_chr20_39657693__CDK6_chr7_92252365	357
TOP1_chr20_39657693__CDK9_chr9_130548998	589
TOP1_chr20_39657693__CHEK1_chr11_125496644	327
TOP1_chr20_39657693__CHEK1_chr11_125496687	599
TOP1_chr20_39657693__CHEK2_chr22_29085137	640
TOP1_chr20_39657693__CHEK2_chr22_29130694	762
TOP1_chr20_39657693__DHFR_chr5_79949819	591
TOP1_chr20_39657693__DHFR_chr5_79950216	255
TOP1_chr20_39657693__EGFR_chr7_55209986	499
TOP1_chr20_39657693__ERBB2_chr17_37855800	175
TOP1_chr20_39657693__ERBB2_chr17_37868221	444
TOP1_chr20_39657693__ERBB2_chr17_37868292	396
TOP1_chr20_39657693__FGFR2_chr10_123298118	754
TOP1_chr20_39657693__FGFR2_chr10_123353328	511
TOP1_chr20_39657693__FGFR3_chr4_1795655	361
TOP1_chr20_39657693__FGFR3_chr4_1795735	824
TOP1_chr20_39657693__FLT3_chr13_28636131	778
TOP1_chr20_39657693__FNTA_chr8_42914260	358
TOP1_chr20_39657693__HDAC1_chr1_32757816	524
TOP1_chr20_39657693__HDAC1_chr1_32792601	804
TOP1_chr20_39657693__HDAC1_chr1_32792637	301
TOP1_chr20_39657693__HDAC2_chr6_114267214	704
TOP1_chr20_39657693__HDAC6_chrX_48661089	646
TOP1_chr20_39657693__HDAC6_chrX_48661385	955
TOP1_chr20_39657693__HSP90AA1_chr14_102552141	527
TOP1_chr20_39657693__IGF1R_chr15_99434807	695
TOP1_chr20_39657693__JAK2_chr9_5021970	521
TOP1_chr20_39657693__JAK2_chr9_5050721	358
TOP1_chr20_39657693__JAK2_chr9_5050816	343
TOP1_chr20_39657693__KIT_chr4_55524164	838
TOP1_chr20_39657693__KIT_chr4_55524176	759
TOP1_chr20_39657693__KIT_chr4_55524229	839
TOP1_chr20_39657693__MET_chr7_116340188	476
TOP1_chr20_39657693__NonTargetingControlGuideForHuman0362	601
TOP1_chr20_39657693__NonTargetingControlGuideForHuman0412	471
TOP1_chr20_39657693__PARP1_chr1_226578249	446
TOP1_chr20_39657693__PARP1_chr1_226578301	300
TOP1_chr20_39657693__PDGFRA_chr4_55124932	442
TOP1_chr20_39657693__PDGFRA_chr4_55129914	392
TOP1_chr20_39657693__PIK3CA_chr3_178919070	85
TOP1_chr20_39657693__PRKDC_chr8_48686398	323
TOP1_chr20_39657693__PRKDC_chr8_48686781	442
TOP1_chr20_39657693__ROR1_chr1_64240072	259
TOP1_chr20_39657693__ROR1_chr1_64240089	260
TOP1_chr20_39657693__ROR1_chr1_64240143	567
TOP1_chr20_39657693__RPS6KB1_chr17_57970538	304
TOP1_chr20_39657693__RPS6KB1_chr17_57987922	519
TOP1_chr20_39657693__RRM2_chr2_10262957	446
TOP1_chr20_39657693__TYMS_chr18_659656	463
TOP1_chr20_39657693__VEGFA_chr6_43738425	510
TOP1_chr20_39657693__VEGFA_chr6_43742077	173
TOP1_chr20_39657693__VEGFA_chr6_43742108	227
TOP1_chr20_39657693__WEE1_chr11_9595462	0
TOP1_chr20_39690055__ABL1_chr9_133589790	551
TOP1_chr20_39690055__AKT1_chr14_105258968	941
TOP1_chr20_39690055__ATM_chr11_108098350	610
TOP1_chr20_39690055__ATM_chr11_108098390	1292
TOP1_chr20_39690055__ATM_chr11_108098402	418
TOP1_chr20_39690055__BCL2_chr18_60795945	559
TOP1_chr20_39690055__BCL2_chr18_60795960	830
TOP1_chr20_39690055__BCL2_chr18_60985877	555
TOP1_chr20_39690055__BRAF_chr7_140508787	361
TOP1_chr20_39690055__BRAF_chr7_140624501	968
TOP1_chr20_39690055__BTK_chrX_100626613	604
TOP1_chr20_39690055__BTK_chrX_100629565	907
TOP1_chr20_39690055__CDK4_chr12_58144705	1267
TOP1_chr20_39690055__CDK6_chr7_92252365	976
TOP1_chr20_39690055__CDK9_chr9_130548998	1002
TOP1_chr20_39690055__CHEK2_chr22_29130694	597
TOP1_chr20_39690055__DHFR_chr5_79950216	654
TOP1_chr20_39690055__DHFR_chr5_79950217	1092
TOP1_chr20_39690055__EGFR_chr7_55086962	813
TOP1_chr20_39690055__ERBB2_chr17_37855800	323
TOP1_chr20_39690055__ERBB2_chr17_37868292	375
TOP1_chr20_39690055__FGFR2_chr10_123298215	259
TOP1_chr20_39690055__FGFR3_chr4_1795736	719
TOP1_chr20_39690055__FLT3_chr13_28636172	587
TOP1_chr20_39690055__FLT3_chr13_28674643	329
TOP1_chr20_39690055__FNTA_chr8_42911471	890
TOP1_chr20_39690055__FNTA_chr8_42914260	387
TOP1_chr20_39690055__FNTA_chr8_42924781	825
TOP1_chr20_39690055__HDAC1_chr1_32757816	561
TOP1_chr20_39690055__HDAC1_chr1_32792637	644
TOP1_chr20_39690055__HDAC2_chr6_114292056	561
TOP1_chr20_39690055__HDAC6_chrX_48661089	723
TOP1_chr20_39690055__HDAC6_chrX_48674389	576
TOP1_chr20_39690055__HSP90AA1_chr14_102552141	708
TOP1_chr20_39690055__HSP90AA1_chr14_102605736	491
TOP1_chr20_39690055__IGF1R_chr15_99192824	366
TOP1_chr20_39690055__IGF1R_chr15_99434807	1252
TOP1_chr20_39690055__JAK2_chr9_5021970	346
TOP1_chr20_39690055__JAK2_chr9_5050721	836
TOP1_chr20_39690055__KIT_chr4_55524164	1306
TOP1_chr20_39690055__KIT_chr4_55524229	1120
TOP1_chr20_39690055__MET_chr7_116339123	1007
