construct_id	LCTBt23_S5_trimmed53_len_filtered_counts	LCTAt23_S4_trimmed53_len_filtered_counts	LPt23_S1_trimmed53_len_filtered_counts	LCAt23_S2_trimmed53_len_filtered_counts	LCBt23_S3_trimmed53_len_filtered_counts
SMAD4_chr18_48586241__AKT1_chr14_105239609	7	7	4	5	1229
SMAD4_chr18_48586241__AKT1_chr14_105258968	15	2	242	2	1600
SMAD4_chr18_48586241__ALK_chr2_29541172	11	2	40	7	1003
SMAD4_chr18_48586241__ALK_chr2_30143522	18	9	1459	12865	3773
SMAD4_chr18_48586241__APC_chr5_112043408	18	4	643	6	1055
SMAD4_chr18_48586241__APC_chr5_112102933	5	1982	2	5	399
SMAD4_chr18_48586241__ARID1A_chr1_27022876	7	3	2	3	2
SMAD4_chr18_48586241__ARID1A_chr1_27056286	9	3	102	5	728
SMAD4_chr18_48586241__ARID1A_chr1_27056288	2	1854	1	1	6
SMAD4_chr18_48586241__ARID2_chr12_46205318	9	5	1414	2577	1329
SMAD4_chr18_48586241__BCL2_chr18_60985877	11	3414	3	5	692
SMAD4_chr18_48586241__BRAF_chr7_140508787	7	4	837	5	7
SMAD4_chr18_48586241__BRAF_chr7_140534469	13	9	2310	5661	3099
SMAD4_chr18_48586241__BRAF_chr7_140624501	11	388	1054	7	1900
SMAD4_chr18_48586241__BRCA2_chr13_32890586	2	1	386	2	5
SMAD4_chr18_48586241__BRD4_chr19_15376361	5	6	3	4	3
SMAD4_chr18_48586241__BTK_chrX_100626613	3	2	320	3	1058
SMAD4_chr18_48586241__BTK_chrX_100629565	13	697	0	0	295
SMAD4_chr18_48586241__CASP8_chr2_202123033	11	3	52	5	1
SMAD4_chr18_48586241__CASP8_chr2_202134297	13	3	568	279	620
SMAD4_chr18_48586241__CDH1_chr16_68772250	15	2408	684	8	4
SMAD4_chr18_48586241__CDH1_chr16_68772255	5	0	2	1	817
SMAD4_chr18_48586241__CDK4_chr12_58143253	8	998	3	4	480
SMAD4_chr18_48586241__CDK4_chr12_58144705	8	1008	1603	2892	760
SMAD4_chr18_48586241__CDK6_chr7_92252365	7	8	2	4	1671
SMAD4_chr18_48586241__CDK9_chr9_130548998	6	4	0	6	165
SMAD4_chr18_48586241__CDK9_chr9_130550235	6	2	1	7	4
SMAD4_chr18_48586241__CDKN1B_chr12_12870777	9	2	0	5	161
SMAD4_chr18_48586241__CDKN1B_chr12_12870931	5	3	55	1	3
SMAD4_chr18_48586241__CDKN1B_chr12_12871196	9	2728	631	5	1589
SMAD4_chr18_48586241__CDKN2A_chr9_21994327	5644	5	89	3	4
SMAD4_chr18_48586241__CHEK1_chr11_125496644	8	271	1470	2	514
SMAD4_chr18_48586241__CHEK1_chr11_125496687	4	1	2	0	4
SMAD4_chr18_48586241__CHEK2_chr22_29085137	7	3	250	1319	7
SMAD4_chr18_48586241__CHEK2_chr22_29090029	3	2066	224	4	2
SMAD4_chr18_48586241__CHEK2_chr22_29130694	14	606	689	4282	1419
SMAD4_chr18_48586241__DHFR_chr5_79949819	1	6	2	2	3
SMAD4_chr18_48586241__DHFR_chr5_79950217	24	5	3	4	3
SMAD4_chr18_48586241__EGFR_chr7_55209986	10	4	631	7930	1166
SMAD4_chr18_48586241__EGFR_chr7_55209992	3305	6	2	2474	2860
SMAD4_chr18_48586241__ERBB2_chr17_37868292	1283	4	1135	8	931
SMAD4_chr18_48586241__FGFR3_chr4_1795655	7	4	1666	202	480
SMAD4_chr18_48586241__FGFR3_chr4_1795736	3	1	1	6	881
SMAD4_chr18_48586241__FLT3_chr13_28674643	2167	4	1032	5	1668
SMAD4_chr18_48586241__FNTA_chr8_42911471	3	3	1	2	185
SMAD4_chr18_48586241__HDAC2_chr6_114266539	3	2222	270	4	4
SMAD4_chr18_48586241__HDAC6_chrX_48661089	8	4	1	3298	2
SMAD4_chr18_48586241__HDAC6_chrX_48674389	5	2528	0	2	3
SMAD4_chr18_48586241__IGF1R_chr15_99434664	8	3	2	5	1217
SMAD4_chr18_48586241__IGF1R_chr15_99434807	8	2	1	5	498
SMAD4_chr18_48586241__JAK2_chr9_5021970	2	2	450	2	1
SMAD4_chr18_48586241__JAK2_chr9_5050721	8	0	0	42	3
SMAD4_chr18_48586241__JAK2_chr9_5050816	3	417	326	4	1248
SMAD4_chr18_48586241__KDM5C_chrX_53241021	6	3	351	3	425
SMAD4_chr18_48586241__KDM6A_chrX_44820615	5	1	261	2037	3
SMAD4_chr18_48586241__KDM6A_chrX_44820616	3	2	732	7	2193
SMAD4_chr18_48586241__KIT_chr4_55524164	8	3	509	7	578
SMAD4_chr18_48586241__KMT2D_chr12_49448161	6	1	0	6	9
SMAD4_chr18_48586241__KMT2D_chr12_49448168	468	811	798	1365	8
SMAD4_chr18_48586241__KMT2D_chr12_49448468	3531	750	224	13	442
SMAD4_chr18_48586241__MAP2K1_chr15_66679756	2710	1863	1953	918	1784
SMAD4_chr18_48586241__MLH1_chr3_37035029	11	6	822	9	4
SMAD4_chr18_48586241__MSH6_chr2_48010356	3	1267	353	5	443
SMAD4_chr18_48586241__MSH6_chr2_48018111	5	912	6	4	191
SMAD4_chr18_48586241__MSH6_chr2_48018154	0	1666	791	536	2411
SMAD4_chr18_48586241__MTOR_chr1_11317010	7	866	461	6	585
SMAD4_chr18_48586241__MTOR_chr1_11319459	5	3	4	30	161
SMAD4_chr18_48586241__NF1_chr17_29483038	5	173	365	5	677
SMAD4_chr18_48586241__NonTargetingControlGuideForHuman0362	7	938	855	5	4
SMAD4_chr18_48586241__NonTargetingControlGuideForHuman0412	4	3	184	1892	3
SMAD4_chr18_48586241__PARP1_chr1_226578249	14	2	3	3	4
SMAD4_chr18_48586241__PARP1_chr1_226595581	6	6	0	2	687
SMAD4_chr18_48586241__PBRM1_chr3_52713723	2760	3	90	2213	661
SMAD4_chr18_48586241__PDGFRA_chr4_55124932	3	1676	685	3	385
SMAD4_chr18_48586241__PDGFRA_chr4_55124963	3	2709	416	11	1641
SMAD4_chr18_48586241__PIK3CA_chr3_178916614	10	6	4	3	5
SMAD4_chr18_48586241__PIK3CA_chr3_178919167	2984	1295	857	4126	3402
SMAD4_chr18_48586241__PRKDC_chr8_48686398	3033	3	5	8	942
SMAD4_chr18_48586241__PRKDC_chr8_48872683	7	6	1	6	483
SMAD4_chr18_48586241__PTEN_chr10_89711868	3	5	2	5	789
SMAD4_chr18_48586241__RB1_chr13_48878054	4972	2	4	5	369
SMAD4_chr18_48586241__RB1_chr13_48934148	1	5	7	1	2
SMAD4_chr18_48586241__RB1_chr13_48936969	6	5	302	3	0
SMAD4_chr18_48586241__ROR1_chr1_64240072	18	1998	3	1428	6
SMAD4_chr18_48586241__RPS6KB1_chr17_57987922	3	1311	153	1	631
SMAD4_chr18_48586241__RPS6KB1_chr17_57987949	8	8	3	5	3
SMAD4_chr18_48586241__RRM2_chr2_10262728	3	2	641	1	0
SMAD4_chr18_48586241__RRM2_chr2_10262940	8	4	56	2	473
SMAD4_chr18_48586241__RUNX1_chr21_36252902	8	2	166	4	2
SMAD4_chr18_48586241__RUNX1_chr21_36421144	3	1357	2	122	2176
SMAD4_chr18_48586241__SETD2_chr3_47142951	10	2	0	6	22
SMAD4_chr18_48586241__SETD2_chr3_47205411	7	7	4	4	5
SMAD4_chr18_48586241__SMARCA4_chr19_11094851	11	1712	1020	96	359
SMAD4_chr18_48586241__SMARCB1_chr22_24133949	12	3	231	2	474
SMAD4_chr18_48586241__SMO_chr7_128828974	13	1476	58	2	2
SMAD4_chr18_48586241__SMO_chr7_128845081	2117	1856	248	6	309
SMAD4_chr18_48586241__SRC_chr20_36012562	6	2	1	3	5
SMAD4_chr18_48586241__TOP1_chr20_39657693	15	1175	1995	2597	2293
SMAD4_chr18_48586241__TOP1_chr20_39690109	5	1	313	0	1
SMAD4_chr18_48586241__TP53_chr17_7578373	6	1	406	2680	335
SMAD4_chr18_48586241__TP53_chr17_7579881	9	2779	5	109	2524
SMAD4_chr18_48586241__TSC1_chr9_135796748	15	929	326	2	1224
SMAD4_chr18_48586241__TYMS_chr18_657730	12	639	592	6	382
SMAD4_chr18_48586241__VHL_chr3_10183518	15	1887	3	2218	2
SMAD4_chr18_48586241__VHL_chr3_10183773	3117	87	4	3055	1515
SMAD4_chr18_48586241__WEE1_chr11_9595542	2	3	4	4	2
SMARCA4_chr19_11094819__ABL1_chr9_133738283	5	6	6	4	1159
SMARCA4_chr19_11094819__ABL1_chr9_133738356	9	56	530	485	151
SMARCA4_chr19_11094819__ADA_chr20_43257696	3094	2124	616	2539	5
SMARCA4_chr19_11094819__ADA_chr20_43257769	6	1217	120	7	4
SMARCA4_chr19_11094819__AKT1_chr14_105239609	4	2258	877	2070	4
SMARCA4_chr19_11094819__AKT1_chr14_105239686	15	9	437	3259	1223
SMARCA4_chr19_11094819__ALK_chr2_29541171	1	512	3	1	1803
SMARCA4_chr19_11094819__APC_chr5_112043408	16	1845	251	4549	2106
SMARCA4_chr19_11094819__ARID1A_chr1_27022876	2203	1363	3	7211	786
SMARCA4_chr19_11094819__ARID1A_chr1_27056288	18	1903	1100	10	1338
SMARCA4_chr19_11094819__ARID2_chr12_46254608	9	2414	1142	7	1563
SMARCA4_chr19_11094819__ATM_chr11_108098402	7	1	699	0	421
SMARCA4_chr19_11094819__BCL2_chr18_60795945	11	3	205	3	814
SMARCA4_chr19_11094819__BRAF_chr7_140624501	13	4	260	3064	223
SMARCA4_chr19_11094819__BRCA1_chr17_41256141	217	3243	1860	8	4
SMARCA4_chr19_11094819__BRCA1_chr17_41267735	7	5	2	5	1481
SMARCA4_chr19_11094819__BRCA1_chr17_41276018	11	470	573	2	1776
SMARCA4_chr19_11094819__BRCA2_chr13_32890586	2	2	1556	6	1262
SMARCA4_chr19_11094819__BRD4_chr19_15376361	7	1207	2	4	2
SMARCA4_chr19_11094819__BRD4_chr19_15376403	16	3477	534	7	1398
SMARCA4_chr19_11094819__BTK_chrX_100626613	1	1	23	2	1806
SMARCA4_chr19_11094819__CASP8_chr2_202134297	12	507	1464	4565	927
SMARCA4_chr19_11094819__CDH1_chr16_68771300	17	1342	493	11	999
SMARCA4_chr19_11094819__CDH1_chr16_68772250	13	525	2	8	750
SMARCA4_chr19_11094819__CDK4_chr12_58143253	9	9	307	2909	656
SMARCA4_chr19_11094819__CDK6_chr7_92244474	4392	916	7	826	422
SMARCA4_chr19_11094819__CDK6_chr7_92252365	2414	2381	866	2125	2578
SMARCA4_chr19_11094819__CDK9_chr9_130548409	7	532	1964	2590	2381
SMARCA4_chr19_11094819__CDK9_chr9_130548998	7	3	313	1992	694
SMARCA4_chr19_11094819__CDKN1B_chr12_12870931	4025	2	626	3	455
SMARCA4_chr19_11094819__CHEK1_chr11_125496644	8	922	1395	6	642
SMARCA4_chr19_11094819__CHEK1_chr11_125499147	6	3	4	3014	33
SMARCA4_chr19_11094819__CHEK2_chr22_29085137	8	1739	386	9	865
SMARCA4_chr19_11094819__CHEK2_chr22_29130694	3608	1116	10	385	218
SMARCA4_chr19_11094819__DHFR_chr5_79949819	3127	995	602	4	12
SMARCA4_chr19_11094819__DHFR_chr5_79950217	177	8	420	9	901
SMARCA4_chr19_11094819__EGFR_chr7_55086962	8	1236	3	4	1210
SMARCA4_chr19_11094819__ERBB2_chr17_37855800	12	3	1	4	325
SMARCA4_chr19_11094819__ERBB2_chr17_37868221	11	6	276	10	3789
SMARCA4_chr19_11094819__FGFR2_chr10_123298118	5490	9	268	8	1542
SMARCA4_chr19_11094819__FGFR2_chr10_123298215	7	4	3	6	13
SMARCA4_chr19_11094819__FLT3_chr13_28636172	6	4	824	1831	552
SMARCA4_chr19_11094819__GATA3_chr10_8097612	5	7	359	5	3
SMARCA4_chr19_11094819__GATA3_chr10_8097790	15	5	4	2232	5
SMARCA4_chr19_11094819__HDAC1_chr1_32792601	8	7	539	2932	522
SMARCA4_chr19_11094819__HDAC2_chr6_114292056	9	5	2	1092	1582
SMARCA4_chr19_11094819__HDAC6_chrX_48661089	12	2882	976	1960	1608
SMARCA4_chr19_11094819__HDAC6_chrX_48661385	13	6	134	12	1367
SMARCA4_chr19_11094819__HDAC6_chrX_48674389	12	2490	589	331	3288
SMARCA4_chr19_11094819__HSP90AA1_chr14_102551760	5	1533	816	30	1709
SMARCA4_chr19_11094819__IGF1R_chr15_99192824	8	7	276	2	1073
SMARCA4_chr19_11094819__IGF1R_chr15_99434664	11	10	631	11	574
SMARCA4_chr19_11094819__JAK2_chr9_5021970	3942	2	1	3	1112
SMARCA4_chr19_11094819__KDM5C_chrX_53254068	15	1600	271	4091	403
SMARCA4_chr19_11094819__KDM6A_chrX_44732838	11	1537	852	1880	7
SMARCA4_chr19_11094819__KDM6A_chrX_44820616	12	1018	593	7	365
SMARCA4_chr19_11094819__KMT2D_chr12_49448168	11	2010	336	3578	2568
SMARCA4_chr19_11094819__KMT2D_chr12_49448468	15	2246	5	7	1588
SMARCA4_chr19_11094819__MAP2K1_chr15_66679728	12	626	489	12	1509
SMARCA4_chr19_11094819__MET_chr7_116339123	14	1168	1610	3	8
SMARCA4_chr19_11094819__MET_chr7_116340207	10	3	252	6	846
SMARCA4_chr19_11094819__MLH1_chr3_37035029	8739	250	176	15	1468
SMARCA4_chr19_11094819__MLH1_chr3_37038179	2334	1025	536	11	909
SMARCA4_chr19_11094819__MLH1_chr3_37045912	8	740	3	4	13
SMARCA4_chr19_11094819__MSH6_chr2_48018111	7	2838	516	1499	1531
SMARCA4_chr19_11094819__MTOR_chr1_11317010	867	6	1056	11	1420
SMARCA4_chr19_11094819__MTOR_chr1_11317149	7	2	205	4	367
SMARCA4_chr19_11094819__MTOR_chr1_11319459	6	3	4	5	711
SMARCA4_chr19_11094819__NF1_chr17_29483039	6	1627	245	1	524
SMARCA4_chr19_11094819__NonTargetingControlGuideForHuman0352	18	6	436	2881	1142
SMARCA4_chr19_11094819__PARP1_chr1_226578249	7	839	511	6	1154
SMARCA4_chr19_11094819__PBRM1_chr3_52713723	6	3	3	4	889
SMARCA4_chr19_11094819__PDGFRA_chr4_55124963	16	11	1495	567	168
SMARCA4_chr19_11094819__PDGFRA_chr4_55129914	4694	1312	166	734	2093
SMARCA4_chr19_11094819__PIK3CA_chr3_178919070	8	12	3	7	312
SMARCA4_chr19_11094819__PIK3CA_chr3_178919167	9	1981	1885	7	1833
SMARCA4_chr19_11094819__PIK3R1_chr5_67576410	5	9	690	1390	4280
SMARCA4_chr19_11094819__PIK3R1_chr5_67576421	6	1	1262	3247	6
SMARCA4_chr19_11094819__PRKDC_chr8_48686398	15	1	6	240	3
SMARCA4_chr19_11094819__PRKDC_chr8_48686781	21	516	487	2876	2041
SMARCA4_chr19_11094819__PTEN_chr10_89653786	7	4	3	99	1163
SMARCA4_chr19_11094819__PTEN_chr10_89685297	9	1057	727	1348	978
SMARCA4_chr19_11094819__PTEN_chr10_89711868	11	2752	2061	7267	3942
SMARCA4_chr19_11094819__RB1_chr13_48934148	2246	1596	605	13	736
SMARCA4_chr19_11094819__RB1_chr13_48936969	6	3	53	4	125
SMARCA4_chr19_11094819__ROR1_chr1_64240143	6	64	1405	2203	1610
SMARCA4_chr19_11094819__RPS6KB1_chr17_57970538	7	5	1	5	1364
SMARCA4_chr19_11094819__RPS6KB1_chr17_57987949	12	10	427	9	2224
SMARCA4_chr19_11094819__RRM2_chr2_10262940	11	7	1855	12	892
SMARCA4_chr19_11094819__RUNX1_chr21_36252860	25	1562	4	8	1068
SMARCA4_chr19_11094819__RUNX1_chr21_36421144	5	9	1484	1	4
SMARCA4_chr19_11094819__SETD2_chr3_47142951	3980	50	260	1905	392
SMARCA4_chr19_11094819__SMAD4_chr18_48575673	5	5	3	1	280
SMARCA4_chr19_11094819__SMAD4_chr18_48586241	6483	5	5	1683	391
SMARCA4_chr19_11094819__SMARCB1_chr22_24133949	11	5	136	9967	188
SMARCA4_chr19_11094819__SMARCB1_chr22_24133993	4099	5	1	6	7
SMARCA4_chr19_11094819__SMO_chr7_128845081	11	2252	2	1798	10
SMARCA4_chr19_11094819__SRC_chr20_36014563	7	72	7	7	495
SMARCA4_chr19_11094819__TOP1_chr20_39690109	3923	900	974	4	541
SMARCA4_chr19_11094819__TP53_chr17_7577537	8	4	1	1263	301
SMARCA4_chr19_11094819__TSC1_chr9_135796796	13	3	808	4	67
SMARCA4_chr19_11094819__TSC1_chr9_135804256	5	1416	478	4	285
SMARCA4_chr19_11094819__TYMS_chr18_657730	8	8	145	15	1085
SMARCA4_chr19_11094819__TYMS_chr18_659656	5	4	2	1228	136
SMARCA4_chr19_11094819__TYMS_chr18_659665	12	6	3	926	186
SMARCA4_chr19_11094819__VEGFA_chr6_43738425	11	999	1607	5	645
SMARCA4_chr19_11094819__VEGFA_chr6_43742108	4	1355	1009	5	533
SMARCA4_chr19_11094819__VHL_chr3_10183773	1176	2559	799	1414	4
SMARCA4_chr19_11094819__WEE1_chr11_9595462	11	20	374	4	4
SMARCA4_chr19_11094851__ABL1_chr9_133589790	11	1629	68	1761	13
SMARCA4_chr19_11094851__ABL1_chr9_133738283	9	6	43	211	7
SMARCA4_chr19_11094851__ADA_chr20_43257696	12	4	1	449	923
SMARCA4_chr19_11094851__ADA_chr20_43257769	1019	3	343	1981	7
SMARCA4_chr19_11094851__ADA_chr20_43280245	7	7	1225	4	1049
SMARCA4_chr19_11094851__AKT1_chr14_105239609	979	117	709	219	2521
SMARCA4_chr19_11094851__AKT1_chr14_105239686	16	5201	505	12	2789
SMARCA4_chr19_11094851__ALK_chr2_29541172	9	5	249	6	2
SMARCA4_chr19_11094851__APC_chr5_112043408	397	8	737	12	2284
SMARCA4_chr19_11094851__ARID1A_chr1_27056288	13	9	366	4546	1505
SMARCA4_chr19_11094851__ARID2_chr12_46123614	2727	2	2	2	0
SMARCA4_chr19_11094851__ARID2_chr12_46254608	9	1770	1	2538	2089
SMARCA4_chr19_11094851__ATM_chr11_108098350	10	3	0	535	3
SMARCA4_chr19_11094851__ATM_chr11_108098390	13	1855	62	1568	1100
SMARCA4_chr19_11094851__ATM_chr11_108098402	5	1	2	0	6
SMARCA4_chr19_11094851__BCL2_chr18_60795960	16	858	443	219	4
SMARCA4_chr19_11094851__BCL2_chr18_60985877	7	1916	506	2655	926
SMARCA4_chr19_11094851__BRCA1_chr17_41256141	11	8	696	9	1653
SMARCA4_chr19_11094851__BRCA1_chr17_41267735	8	2	0	3	2
SMARCA4_chr19_11094851__BRCA2_chr13_32890586	2	438	7	7	1055
SMARCA4_chr19_11094851__BRD4_chr19_15376403	9	6	1238	4	345
SMARCA4_chr19_11094851__BTK_chrX_100626613	3	1936	192	3	1945
SMARCA4_chr19_11094851__CASP8_chr2_202131404	6	377	3	4	2
SMARCA4_chr19_11094851__CDH1_chr16_68772250	5	11	539	5	1160
SMARCA4_chr19_11094851__CDK4_chr12_58143253	12	443	5	9	206
SMARCA4_chr19_11094851__CDK4_chr12_58145497	6	3	3	1264	944
SMARCA4_chr19_11094851__CDK9_chr9_130548409	8430	901	728	10	2545
SMARCA4_chr19_11094851__CDK9_chr9_130548998	1587	2009	582	2500	593
SMARCA4_chr19_11094851__CDK9_chr9_130550235	7	3	243	6	5
SMARCA4_chr19_11094851__CDKN1B_chr12_12870931	6	5	2	3	1575
SMARCA4_chr19_11094851__CDKN1B_chr12_12871196	4	4	863	7	1413
SMARCA4_chr19_11094851__CDKN2A_chr9_21968726	1	7	316	3	364
SMARCA4_chr19_11094851__CDKN2A_chr9_21971100	13	651	2	1039	855
SMARCA4_chr19_11094851__CHEK1_chr11_125496644	6	917	290	2612	1247
SMARCA4_chr19_11094851__CHEK1_chr11_125496687	13	373	1108	463	11
SMARCA4_chr19_11094851__CHEK1_chr11_125499147	10	6	176	43	911
SMARCA4_chr19_11094851__CHEK2_chr22_29085137	7	4	597	4	5
SMARCA4_chr19_11094851__CHEK2_chr22_29130694	11	1991	287	2885	1348
SMARCA4_chr19_11094851__DHFR_chr5_79949819	2682	4	604	7	1203
SMARCA4_chr19_11094851__EGFR_chr7_55209986	15	2434	112	866	1424
SMARCA4_chr19_11094851__ERBB2_chr17_37855800	11	5	2	8	1743
SMARCA4_chr19_11094851__FGFR2_chr10_123298215	14	3	252	660	3
SMARCA4_chr19_11094851__FGFR2_chr10_123353328	12	9	111	3648	641
SMARCA4_chr19_11094851__FGFR3_chr4_1795655	5	3	195	3	1365
SMARCA4_chr19_11094851__FLT3_chr13_28636131	10	2423	1405	8481	387
SMARCA4_chr19_11094851__FLT3_chr13_28674643	12	2	486	53	1350
SMARCA4_chr19_11094851__FNTA_chr8_42914260	14	1	276	2506	536
SMARCA4_chr19_11094851__FNTA_chr8_42924781	4	4	0	1	2
SMARCA4_chr19_11094851__GATA3_chr10_8097722	2341	9	2	2474	1297
SMARCA4_chr19_11094851__GATA3_chr10_8097790	9	3	318	184	1061
SMARCA4_chr19_11094851__HDAC1_chr1_32757816	10	87	63	727	1446
SMARCA4_chr19_11094851__HDAC6_chrX_48661385	17	828	446	1009	1123
SMARCA4_chr19_11094851__HDAC6_chrX_48674389	6	2814	78	2	685
SMARCA4_chr19_11094851__HSP90AA1_chr14_102551760	9	3	206	4	793
SMARCA4_chr19_11094851__IGF1R_chr15_99192824	1127	127	79	1603	1339
SMARCA4_chr19_11094851__IGF1R_chr15_99434807	10	4266	139	1381	1270
SMARCA4_chr19_11094851__JAK2_chr9_5021970	11	1188	400	384	1290
SMARCA4_chr19_11094851__KDM5C_chrX_53241022	2083	1048	288	6	2029
SMARCA4_chr19_11094851__KDM5C_chrX_53254068	22	844	374	3376	3683
SMARCA4_chr19_11094851__KDM6A_chrX_44732838	4553	3	392	931	563
SMARCA4_chr19_11094851__KDM6A_chrX_44820616	8	0	1	1143	505
SMARCA4_chr19_11094851__KIT_chr4_55524164	3	1411	133	928	5
SMARCA4_chr19_11094851__KIT_chr4_55524229	6	104	50	0	5
SMARCA4_chr19_11094851__KMT2D_chr12_49448161	2948	4	235	6	1243
SMARCA4_chr19_11094851__KMT2D_chr12_49448168	9	6	1557	1717	613
SMARCA4_chr19_11094851__KMT2D_chr12_49448468	20	7	936	10	46
SMARCA4_chr19_11094851__MAP2K1_chr15_66679728	15	110	65	1051	3
SMARCA4_chr19_11094851__MAP3K1_chr5_56111382	2	1	0	1	423
SMARCA4_chr19_11094851__MAP3K1_chr5_56152485	17	29	421	9	1110
SMARCA4_chr19_11094851__MET_chr7_116339123	5	3	1	4	703
SMARCA4_chr19_11094851__MET_chr7_116340188	10	316	130	2849	615
SMARCA4_chr19_11094851__MET_chr7_116340207	14	122	1	2	302
SMARCA4_chr19_11094851__MLH1_chr3_37038179	2139	1396	741	1478	710
SMARCA4_chr19_11094851__MLH1_chr3_37045912	5	3	382	4	2
SMARCA4_chr19_11094851__MSH6_chr2_48010356	11	3	1	7	819
SMARCA4_chr19_11094851__MSH6_chr2_48018154	2133	5	930	6	1361
SMARCA4_chr19_11094851__NF1_chr17_29483039	5	4	1182	3	4
SMARCA4_chr19_11094851__NonTargetingControlGuideForHuman0352	14	1098	298	496	1993
SMARCA4_chr19_11094851__PARP1_chr1_226578301	8	5	1	5	659
SMARCA4_chr19_11094851__PBRM1_chr3_52713723	2663	8	3	7	404
SMARCA4_chr19_11094851__PDGFRA_chr4_55124932	8	642	2	1642	594
SMARCA4_chr19_11094851__PDGFRA_chr4_55124963	18	3599	365	17	2517
SMARCA4_chr19_11094851__PDGFRA_chr4_55129914	4	958	303	11	745
SMARCA4_chr19_11094851__PIK3CA_chr3_178919070	3538	1295	1446	2303	1590
SMARCA4_chr19_11094851__PIK3CA_chr3_178919167	11	4566	1454	1921	1749
SMARCA4_chr19_11094851__PIK3R1_chr5_67522521	5	5	14	7	792
SMARCA4_chr19_11094851__PIK3R1_chr5_67576410	7	3323	203	3772	13
SMARCA4_chr19_11094851__PRKDC_chr8_48686398	3969	5	2	7	2088
SMARCA4_chr19_11094851__PTEN_chr10_89685297	14	7	461	4	1416
SMARCA4_chr19_11094851__PTEN_chr10_89711868	9	5	1108	10	803
SMARCA4_chr19_11094851__RB1_chr13_48878054	8	285	554	4	52
SMARCA4_chr19_11094851__RPS6KB1_chr17_57970538	21	1844	378	1	3
SMARCA4_chr19_11094851__RPS6KB1_chr17_57987922	6	2	608	4579	254
SMARCA4_chr19_11094851__RRM2_chr2_10262728	8	640	35	4	461
SMARCA4_chr19_11094851__RRM2_chr2_10262957	1613	376	1	673	253
SMARCA4_chr19_11094851__RUNX1_chr21_36252860	23	3188	1771	6	1235
SMARCA4_chr19_11094851__SETD2_chr3_47142972	8	0	197	3	338
SMARCA4_chr19_11094851__SETD2_chr3_47205411	10	1643	147	438	969
SMARCA4_chr19_11094851__SMARCB1_chr22_24133993	9	1	1	2	3
SMARCA4_chr19_11094851__SMO_chr7_128845081	3526	3098	1174	3896	730
SMARCA4_chr19_11094851__SMO_chr7_128845117	12	411	531	8	754
SMARCA4_chr19_11094851__SRC_chr20_36022600	12	2491	575	1071	2
SMARCA4_chr19_11094851__TP53_chr17_7579881	7	518	312	3	5
SMARCA4_chr19_11094851__TSC1_chr9_135796796	13	6	1050	3	1066
SMARCA4_chr19_11094851__TSC1_chr9_135804256	2111	3	1	5	830
SMARCA4_chr19_11094851__TYMS_chr18_657730	19	1855	776	202	6
SMARCA4_chr19_11094851__VEGFA_chr6_43742077	16	2236	25	6	805
SMARCA4_chr19_11094851__VEGFA_chr6_43742108	6	1057	3	2	1003
SMARCA4_chr19_11094851__VHL_chr3_10183518	56	1007	238	10	718
SMARCA4_chr19_11094851__VHL_chr3_10183773	3607	934	583	890	2793
SMARCA4_chr19_11094851__WEE1_chr11_9595462	11	2677	687	589	813
SMARCA4_chr19_11095011__ABL1_chr9_133589790	7175	8	602	5	1243
SMARCA4_chr19_11095011__ADA_chr20_43280245	7	4	1319	3	798
SMARCA4_chr19_11095011__AKT1_chr14_105258968	10	2	681	3	1170
SMARCA4_chr19_11095011__ALK_chr2_29541171	1	3	791	3	4
SMARCA4_chr19_11095011__ALK_chr2_29541172	14	2	397	0	5
SMARCA4_chr19_11095011__APC_chr5_112043408	24	922	351	3022	8
SMARCA4_chr19_11095011__APC_chr5_112102933	7	2196	1809	4726	1248
SMARCA4_chr19_11095011__ARID1A_chr1_27022876	4	4	0	6	226
SMARCA4_chr19_11095011__ARID1A_chr1_27056286	3735	4577	43	3	1012
SMARCA4_chr19_11095011__ARID1A_chr1_27056288	5	3	2	909	511
SMARCA4_chr19_11095011__ARID2_chr12_46254608	6	6	703	3	1
SMARCA4_chr19_11095011__ATM_chr11_108098402	3	76	1	5	1055
SMARCA4_chr19_11095011__BCL2_chr18_60795960	11	3	1	1	3
SMARCA4_chr19_11095011__BRAF_chr7_140624501	5	1739	1606	3	762
SMARCA4_chr19_11095011__BRCA1_chr17_41256141	8	8	1019	3	907
SMARCA4_chr19_11095011__BRCA1_chr17_41267735	5	0	813	2	6
SMARCA4_chr19_11095011__BRCA1_chr17_41276018	6	2	4	5	296
SMARCA4_chr19_11095011__BRCA2_chr13_32890586	3	1	835	1	413
SMARCA4_chr19_11095011__BRCA2_chr13_32914228	4	1	701	1	5
SMARCA4_chr19_11095011__BRD4_chr19_15376361	357	469	313	3781	282
SMARCA4_chr19_11095011__BTK_chrX_100629565	4	2	630	3	1216
SMARCA4_chr19_11095011__BTK_chrX_100645534	10	2024	928	5	1554
SMARCA4_chr19_11095011__CDH1_chr16_68771300	10	107	609	0	8
SMARCA4_chr19_11095011__CDH1_chr16_68772255	3	774	291	0	441
SMARCA4_chr19_11095011__CDK4_chr12_58145497	2303	898	315	2636	6
SMARCA4_chr19_11095011__CDK6_chr7_92244474	3094	4145	801	4	7
SMARCA4_chr19_11095011__CDK6_chr7_92252365	9	1	1102	1	801
