construct_id	PGP1_MV4_d14_2_S4_trimmed53_len_filtered_counts	PGP1_MV4_d14_1_S3_trimmed53_len_filtered_counts	PGP1_MV4_d3_1_S1_trimmed53_len_filtered_counts	PGP1_MV4_d21_1_S5_trimmed53_len_filtered_counts	PGP1_MV4_d21_2_S6_trimmed53_len_filtered_counts	PGP1_MV4_d3_2_S2_trimmed53_len_filtered_counts	PGP1_MV4_d28_2_S8_trimmed53_len_filtered_counts	PGP1_MV4_d28_1_S7_trimmed53_len_filtered_counts
RPIA_chr2_88991199__PDHB_chr3_58416382	0	285	413	939	1	1270	1	452
RPIA_chr2_88991199__PDHB_chr3_58416562	246	68	983	65	383	319	243	9
RPIA_chr2_88991199__PDHB_chr3_58419519	1474	2609	2133	7229	985	1654	879	3715
RPIA_chr2_88991199__PDHX_chr11_34937907	107	1668	1102	1419	2853	1694	3497	350
RPIA_chr2_88991199__PDHX_chr11_34938260	5837	223	366	431	4915	373	4192	85
RPIA_chr2_88991199__PDHX_chr11_34938309	888	1952	979	1894	427	1152	574	840
RPIA_chr2_88991199__PFKM_chr12_48501200	5541	7092	2038	12529	6966	2382	7498	5844
RPIA_chr2_88991199__PFKM_chr12_48501913	79	0	92	0	99	129	155	0
RPIA_chr2_88991199__PFKM_chr12_48528051	38	0	203	0	0	215	0	0
RPIA_chr2_88991199__PFKP_chr10_3124604	0	0	227	0	0	399	1	0
RPIA_chr2_88991199__PGAM2_chr7_44102497	1894	2107	2100	4374	2638	3498	2227	1432
RPIA_chr2_88991199__PGAM2_chr7_44102518	0	1864	336	1479	2	548	2	482
RPIA_chr2_88991199__PGD_chr1_10459156	1	0	210	0	3	1096	3	2
RPIA_chr2_88991199__PGD_chr1_10459684	346	563	1427	1608	301	1429	366	477
RPIA_chr2_88991199__PGD_chr1_10459752	52	647	481	1068	48	780	32	140
RPIA_chr2_88991199__PGK1_chrX_77369386	461	366	618	1259	391	370	34	411
RPIA_chr2_88991199__PGK2_chr6_49753783	505	4298	960	4488	406	1425	158	1824
RPIA_chr2_88991199__PKLR_chr1_155271174	1	196	2863	275	1	689	1	136
RPIA_chr2_88991199__PKM_chr15_72492804	1	94	866	128	1	295	1	0
RPIA_chr2_88991199__RPE_chr2_210880741	661	707	1405	1064	130	2538	311	638
RPIA_chr2_88991199__TALDO1_chr11_747467	1692	173	301	771	3444	154	2859	551
RPIA_chr2_88991199__TKT_chr3_53263293	70	1	586	0	0	30	2	0
RPIA_chr2_88991199__TKT_chr3_53289952	1659	443	693	1998	2645	2077	2218	1061
RPIA_chr2_88991199__TPI1_chr12_6976836	129	1	400	0	157	442	97	0
RPIA_chr2_88991246__ALDOA_chr16_30078215	677	730	575	1839	666	1814	858	603
RPIA_chr2_88991246__ALDOA_chr16_30078641	0	1	511	0	0	345	0	1
RPIA_chr2_88991246__ALDOB_chr9_104188893	0	0	501	0	0	94	0	0
RPIA_chr2_88991246__ALDOB_chr9_104193156	180	31	567	1	0	591	0	0
RPIA_chr2_88991246__ALDOC_chr17_26902525	0	6	580	0	1	925	1	0
RPIA_chr2_88991246__ENO1_chr1_8928068	0	0	208	0	0	187	0	0
RPIA_chr2_88991246__ENO2_chr12_7024987	802	0	44	0	703	521	936	1
RPIA_chr2_88991246__ENO2_chr12_7025605	1872	0	528	2	919	1027	891	0
RPIA_chr2_88991246__ENO3_chr17_4855147	440	0	187	2	1101	1304	871	1
RPIA_chr2_88991246__ENO3_chr17_4856118	1	0	601	0	0	61	1	0
RPIA_chr2_88991246__ENO3_chr17_4856126	0	0	0	1	0	0	0	0
RPIA_chr2_88991246__FBP1_chr9_97369211	0	0	0	0	0	164	0	0
RPIA_chr2_88991246__FBP2_chr9_97333794	213	29	167	1	108	621	261	0
RPIA_chr2_88991246__FBP2_chr9_97333804	225	0	177	0	453	153	159	0
RPIA_chr2_88991246__FBP2_chr9_97355949	644	240	260	354	115	329	107	144
RPIA_chr2_88991246__G6PC_chr17_41055970	124	0	393	0	40	136	35	0
RPIA_chr2_88991246__G6PC_chr17_41059636	0	0	0	0	0	1	0	0
RPIA_chr2_88991246__G6PD_chrX_153760877	0	41	2	4	0	225	0	3
RPIA_chr2_88991246__G6PD_chrX_153760901	0	44	542	1	0	41	1	0
RPIA_chr2_88991246__GAPDHS_chr19_36024416	658	678	265	478	558	1168	735	110
RPIA_chr2_88991246__GAPDHS_chr19_36027833	0	512	201	1324	0	901	0	922
RPIA_chr2_88991246__GAPDH_chr12_6645859	0	0	0	0	0	0	0	0
RPIA_chr2_88991246__GAPDH_chr12_6645947	0	0	615	0	0	671	0	0
RPIA_chr2_88991246__GCK_chr7_44189577	0	0	0	0	0	0	0	0
RPIA_chr2_88991246__GCK_chr7_44189603	0	0	0	0	0	438	0	0
RPIA_chr2_88991246__GCK_chr7_44228532	376	0	266	0	597	0	524	0
RPIA_chr2_88991246__GOT1_chr10_101190319	0	55	131	94	0	972	0	25
RPIA_chr2_88991246__GOT2_chr16_58750621	206	71	652	1	34	379	1	0
RPIA_chr2_88991246__GOT2_chr16_58752127	105	1	163	0	71	400	182	1
RPIA_chr2_88991246__H6PD_chr1_9300071	113	983	36	525	409	43	278	294
RPIA_chr2_88991246__H6PD_chr1_9305104	775	59	523	39	355	84	109	67
RPIA_chr2_88991246__HK1_chr10_71048482	711	244	936	1250	988	811	970	466
RPIA_chr2_88991246__HK1_chr10_71048505	0	0	0	0	1	0	0	0
RPIA_chr2_88991246__HK2_chr2_75061761	194	173	1204	481	146	295	13	270
RPIA_chr2_88991246__HK2_chr2_75061762	1	169	117	35	0	103	0	97
RPIA_chr2_88991246__HK3_chr5_176318178	0	0	0	0	0	15	0	0
RPIA_chr2_88991246__LDHAL6B_chr15_59499219	131	1	304	0	77	251	81	0
RPIA_chr2_88991246__LDHA_chr11_18418076	0	0	0	0	0	0	1	0
RPIA_chr2_88991246__LDHA_chr11_18418499	0	0	451	1	0	469	0	1
RPIA_chr2_88991246__LDHB_chr12_21795002	244	17	323	64	354	35	569	4
RPIA_chr2_88991246__LDHC_chr11_18434337	0	0	137	2	0	403	0	0
RPIA_chr2_88991246__LDHC_chr11_18436748	1828	221	666	134	2487	342	2050	1
RPIA_chr2_88991246__LDHC_chr11_18436754	0	0	141	0	0	529	1	0
RPIA_chr2_88991246__MDH1_chr2_63816175	0	184	0	915	0	589	0	200
RPIA_chr2_88991246__MDH1_chr2_63821628	224	635	1087	857	252	582	246	313
RPIA_chr2_88991246__ME1_chr6_83947541	0	0	147	0	0	0	0	0
RPIA_chr2_88991246__ME1_chr6_84140670	0	0	290	0	1	0	3	0
RPIA_chr2_88991246__NonTargetingControlGuideForHuman0654	30	79	665	110	0	715	0	22
RPIA_chr2_88991246__PCK1_chr20_56137238	58	0	227	0	202	329	18	0
RPIA_chr2_88991246__PDHA2_chr4_96761286	0	0	58	0	0	89	1	0
RPIA_chr2_88991246__PFKL_chr21_45719969	0	40	127	0	0	0	0	0
RPIA_chr2_88991246__PFKL_chr21_45726628	33	0	6	1	42	89	0	0
RPIA_chr2_88991246__PFKL_chr21_45730903	0	1	418	0	0	167	0	1
RPIA_chr2_88991246__PFKP_chr10_3109771	0	0	0	0	0	326	0	0
RPIA_chr2_88991246__PFKP_chr10_3124584	261	189	521	681	371	668	437	112
RPIA_chr2_88991246__PFKP_chr10_3124604	0	0	744	1	1	351	0	0
RPIA_chr2_88991246__PGAM1_chr10_99186190	0	75	291	95	0	805	0	46
RPIA_chr2_88991246__PGAM1_chr10_99186191	0	0	2	0	0	151	0	0
RPIA_chr2_88991246__PGAM1_chr10_99186192	0	0	713	0	0	1	2	0
RPIA_chr2_88991246__PGAM2_chr7_44102518	2	121	0	27	0	402	0	0
RPIA_chr2_88991246__PGAM2_chr7_44105108	156	0	578	0	212	150	206	0
RPIA_chr2_88991246__PGK1_chrX_77369291	0	0	384	0	0	746	0	0
RPIA_chr2_88991246__PGK1_chrX_77369316	173	78	462	7	74	72	257	0
RPIA_chr2_88991246__PGK2_chr6_49753896	566	55	965	3	980	1345	805	1
RPIA_chr2_88991246__PGK2_chr6_49754854	13	27	209	90	13	774	16	27
RPIA_chr2_88991246__PGLS_chr19_17622472	1	1762	456	2701	1	83	1	1022
RPIA_chr2_88991246__PGLS_chr19_17627020	2	216	331	368	4	211	2	345
RPIA_chr2_88991246__PKLR_chr1_155264347	389	0	181	0	348	5	346	0
RPIA_chr2_88991246__PKLR_chr1_155264502	0	475	0	144	0	274	0	14
RPIA_chr2_88991246__PKM_chr15_72523284	194	0	990	2	288	528	499	0
RPIA_chr2_88991246__RPE_chr2_210867486	0	0	0	0	0	77	0	0
RPIA_chr2_88991246__RPE_chr2_210874447	158	0	0	0	34	189	0	0
RPIA_chr2_88991246__TALDO1_chr11_755880	0	0	0	0	0	0	0	0
RPIA_chr2_88991246__TALDO1_chr11_755937	0	2030	1405	3603	103	615	218	1467
RPIA_chr2_88991246__TKT_chr3_53263054	0	0	80	0	1	375	1	0
RPIA_chr2_88991246__TPI1_chr12_6976607	382	0	23	0	168	0	44	0
RPIA_chr2_88991246__TPI1_chr12_6976775	1	39	51	20	0	104	0	0
RPIA_chr2_88991329__DLAT_chr11_111896198	0	79	204	116	1	739	0	21
RPIA_chr2_88991329__DLAT_chr11_111899333	342	2	351	1	1001	63	3078	0
RPIA_chr2_88991329__DLAT_chr11_111899338	2	154	437	6	1	205	4	1
RPIA_chr2_88991329__ENO1_chr1_8930510	81	2714	277	11242	119	1042	239	5436
RPIA_chr2_88991329__ENO2_chr12_7024987	80	220	912	336	0	1098	0	187
RPIA_chr2_88991329__ENO2_chr12_7025605	1969	446	1156	825	1631	2482	1695	406
RPIA_chr2_88991329__FBP1_chr9_97369115	1	1	310	0	2	433	0	0
RPIA_chr2_88991329__FBP1_chr9_97401589	1263	0	691	3	2962	865	3704	1
RPIA_chr2_88991329__FBP2_chr9_97333794	262	2	195	0	464	586	363	0
RPIA_chr2_88991329__G6PD_chrX_153760877	27	70	544	40	34	845	0	0
RPIA_chr2_88991329__G6PD_chrX_153760901	180	178	893	351	159	806	166	99
RPIA_chr2_88991329__G6PD_chrX_153775081	1203	850	258	2078	1953	1542	2637	1038
RPIA_chr2_88991329__GAPDHS_chr19_36027769	45	0	0	1	125	682	67	0
RPIA_chr2_88991329__GAPDH_chr12_6644017	774	163	972	184	1067	1752	469	67
RPIA_chr2_88991329__GAPDH_chr12_6645947	0	0	399	0	0	347	0	2
RPIA_chr2_88991329__GCK_chr7_44228532	106	237	449	190	395	144	457	20
RPIA_chr2_88991329__GOT1_chr10_101190319	714	94	17	260	1324	501	1129	46
RPIA_chr2_88991329__GOT2_chr16_58750621	92	701	449	1101	105	881	9	724
RPIA_chr2_88991329__GOT2_chr16_58752127	163	40	0	56	322	452	832	10
RPIA_chr2_88991329__GOT2_chr16_58768033	1606	112	358	309	1278	160	867	125
RPIA_chr2_88991329__H6PD_chr1_9305104	2187	164	393	33	3625	2144	4368	169
RPIA_chr2_88991329__H6PD_chr1_9305432	2752	1289	461	8723	2909	168	3195	3326
RPIA_chr2_88991329__HK1_chr10_71048505	1522	262	792	686	1176	977	818	328
RPIA_chr2_88991329__HK1_chr10_71048517	689	542	1360	837	716	839	1199	192
RPIA_chr2_88991329__HK2_chr2_75061733	87	393	257	749	235	451	107	389
RPIA_chr2_88991329__HK2_chr2_75061762	264	152	486	42	489	811	517	80
RPIA_chr2_88991329__HK3_chr5_176318178	40	0	105	0	0	341	1	2
RPIA_chr2_88991329__LDHAL6B_chr15_59499219	796	185	2177	324	1138	2156	812	77
RPIA_chr2_88991329__LDHAL6B_chr15_59499223	1870	1160	1460	1460	1236	1089	889	382
RPIA_chr2_88991329__LDHAL6B_chr15_59499236	9	143	55	239	1	723	0	76
RPIA_chr2_88991329__LDHA_chr11_18418076	56	0	122	3	0	649	0	0
RPIA_chr2_88991329__LDHA_chr11_18418383	357	608	1863	880	208	1585	478	360
RPIA_chr2_88991329__LDHA_chr11_18418499	469	6	277	9	888	549	856	47
RPIA_chr2_88991329__LDHC_chr11_18436754	198	0	0	2	456	977	682	0
RPIA_chr2_88991329__MDH1_chr2_63816175	1	881	1113	5096	3	971	0	2259
RPIA_chr2_88991329__MDH1_chr2_63816486	1252	891	511	1782	1134	693	1079	731
RPIA_chr2_88991329__MDH2_chr7_75677504	2	1090	761	2092	1	1018	1	467
RPIA_chr2_88991329__ME1_chr6_83947513	1444	2698	676	4857	1715	805	1100	2592
RPIA_chr2_88991329__ME1_chr6_84140670	1674	2	321	120	1490	58	1249	34
RPIA_chr2_88991329__ME2_chr18_48422222	0	31	1	1	0	197	0	0
RPIA_chr2_88991329__ME2_chr18_48439284	387	0	112	0	425	182	412	0
RPIA_chr2_88991329__NonTargetingControlGuideForHuman0039	2600	990	1534	3897	4131	1354	4680	2176
RPIA_chr2_88991329__NonTargetingControlGuideForHuman0095	2144	841	2246	1295	982	2304	549	473
RPIA_chr2_88991329__PCK1_chr20_56137238	74	23	340	4	53	31	145	2
RPIA_chr2_88991329__PC_chr11_66638606	1084	2922	376	1753	780	839	546	504
RPIA_chr2_88991329__PC_chr11_66638653	111	465	239	640	0	1805	0	402
RPIA_chr2_88991329__PDHA2_chr4_96761286	45	648	888	919	28	449	18	330
RPIA_chr2_88991329__PDHB_chr3_58419519	2892	2527	2418	4008	2873	3538	2306	1474
RPIA_chr2_88991329__PDHX_chr11_34937907	592	1188	1029	2539	815	1394	1060	870
RPIA_chr2_88991329__PDHX_chr11_34938260	1	3	141	3	0	453	1	0
RPIA_chr2_88991329__PFKL_chr21_45726628	1	39	448	0	0	125	0	0
RPIA_chr2_88991329__PFKL_chr21_45730903	24	3048	1201	8881	53	1038	44	3180
RPIA_chr2_88991329__PFKM_chr12_48501200	1	1140	533	673	70	268	28	375
RPIA_chr2_88991329__PFKM_chr12_48528051	220	311	793	77	198	677	449	0
RPIA_chr2_88991329__PFKP_chr10_3109771	0	0	393	0	0	86	0	0
RPIA_chr2_88991329__PFKP_chr10_3124584	741	477	1323	1199	600	1412	453	649
RPIA_chr2_88991329__PFKP_chr10_3124604	76	1228	275	1212	0	647	1	689
RPIA_chr2_88991329__PGAM1_chr10_99186191	208	144	934	3	3	572	0	1
RPIA_chr2_88991329__PGAM1_chr10_99186192	310	0	305	0	696	409	637	1
RPIA_chr2_88991329__PGAM2_chr7_44102497	16	796	1182	2279	204	919	207	1082
RPIA_chr2_88991329__PGAM2_chr7_44102518	35	1	769	4	0	340	0	0
RPIA_chr2_88991329__PGK1_chrX_77369386	1	562	1107	914	3	1730	1	485
RPIA_chr2_88991329__PGK2_chr6_49753783	21	4061	525	9574	3	402	3	3806
RPIA_chr2_88991329__PGK2_chr6_49753896	1	815	774	1125	5	900	1	493
RPIA_chr2_88991329__PGK2_chr6_49754854	485	55	863	79	442	1258	560	23
RPIA_chr2_88991329__PKLR_chr1_155264347	131	47	1152	55	203	720	87	20
RPIA_chr2_88991329__PKM_chr15_72492804	108	34	455	0	71	894	95	0
RPIA_chr2_88991329__RPE_chr2_210880741	1519	2122	1825	2292	1958	1437	1371	1230
RPIA_chr2_88991329__TALDO1_chr11_755880	465	153	415	10	244	293	260	1
RPIA_chr2_88991329__TKT_chr3_53263054	1329	1288	2982	1570	636	1458	295	482
RPIA_chr2_88991329__TKT_chr3_53263293	0	0	547	0	0	1146	0	0
RPIA_chr2_88991329__TKT_chr3_53289952	836	109	538	22	1959	840	1478	0
RPIA_chr2_88991329__TPI1_chr12_6976775	540	0	16	0	389	462	282	0
RPIA_chr2_88991329__TPI1_chr12_6976836	318	1	177	0	65	291	233	0
TALDO1_chr11_747467__ALDOA_chr16_30078215	183	1483	380	1356	26	1431	1	438
TALDO1_chr11_747467__ALDOB_chr9_104188886	0	0	18	1	0	495	0	0
TALDO1_chr11_747467__ALDOB_chr9_104188893	0	0	751	0	0	145	0	0
TALDO1_chr11_747467__ALDOB_chr9_104193156	9	212	492	1481	82	209	103	772
TALDO1_chr11_747467__ALDOC_chr17_26901140	1	68	2	1	1	257	0	0
TALDO1_chr11_747467__DLAT_chr11_111899338	0	0	0	2	0	210	1	0
TALDO1_chr11_747467__DLD_chr7_107533699	0	111	111	156	1	184	1	25
TALDO1_chr11_747467__ENO1_chr1_8928068	2	0	242	0	0	341	0	0
TALDO1_chr11_747467__ENO1_chr1_8930510	276	0	357	0	45	355	0	0
TALDO1_chr11_747467__ENO2_chr12_7024987	0	0	63	0	0	69	0	0
TALDO1_chr11_747467__ENO2_chr12_7025605	0	0	305	0	0	71	0	1
TALDO1_chr11_747467__ENO3_chr17_4856126	0	0	0	0	0	22	0	0
TALDO1_chr11_747467__FBP1_chr9_97369115	0	90	0	1	0	480	0	0
TALDO1_chr11_747467__FBP1_chr9_97369211	0	1	0	0	0	328	0	0
TALDO1_chr11_747467__G6PC_chr17_41052917	0	0	436	0	0	0	0	0
TALDO1_chr11_747467__G6PC_chr17_41055970	0	0	0	0	0	0	0	0
TALDO1_chr11_747467__G6PC_chr17_41059636	0	1	226	0	0	170	0	0
TALDO1_chr11_747467__G6PD_chrX_153760877	144	57	193	106	12	1	92	26
TALDO1_chr11_747467__G6PD_chrX_153760901	43	0	0	0	0	495	0	0
TALDO1_chr11_747467__GAPDHS_chr19_36027833	983	24	312	0	2838	175	1791	0
TALDO1_chr11_747467__GAPDH_chr12_6644017	19	0	398	1	12	79	23	0
TALDO1_chr11_747467__GAPDH_chr12_6645859	0	0	0	0	0	135	0	0
TALDO1_chr11_747467__GAPDH_chr12_6645947	0	0	0	0	0	365	0	0
TALDO1_chr11_747467__GCK_chr7_44189577	0	0	0	0	0	0	0	0
TALDO1_chr11_747467__GCK_chr7_44189603	0	0	0	0	0	200	0	0
TALDO1_chr11_747467__GCK_chr7_44228532	1	285	360	1005	0	981	0	372
TALDO1_chr11_747467__GOT1_chr10_101190319	1364	1	812	2	897	121	1419	0
TALDO1_chr11_747467__GOT2_chr16_58750621	66	1	174	1	108	85	29	0
TALDO1_chr11_747467__GOT2_chr16_58752127	111	0	1	1	400	1	981	1
TALDO1_chr11_747467__H6PD_chr1_9305432	6	0	0	1	0	140	0	0
TALDO1_chr11_747467__HK1_chr10_71048505	0	36	353	31	0	359	0	103
TALDO1_chr11_747467__HK1_chr10_71048517	0	344	404	280	0	450	1	128
TALDO1_chr11_747467__HK2_chr2_75061761	2	832	828	926	0	626	2	386
TALDO1_chr11_747467__HK2_chr2_75061762	0	0	0	0	1	0	0	0
TALDO1_chr11_747467__HK3_chr5_176318055	0	1	0	2	0	27	0	0
TALDO1_chr11_747467__HK3_chr5_176318178	0	290	304	580	0	421	0	331
TALDO1_chr11_747467__HK3_chr5_176323146	0	726	746	1762	4	125	2	1028
TALDO1_chr11_747467__LDHAL6B_chr15_59499219	1	54	107	369	5	176	4	195
TALDO1_chr11_747467__LDHAL6B_chr15_59499223	1653	67	202	44	2642	415	2880	3
TALDO1_chr11_747467__LDHAL6B_chr15_59499236	0	44	93	2	0	101	0	0
TALDO1_chr11_747467__LDHA_chr11_18418499	0	0	122	1	0	342	0	1
TALDO1_chr11_747467__LDHC_chr11_18434337	0	0	634	4	0	617	0	1
TALDO1_chr11_747467__MDH1_chr2_63816175	1	44	0	1	0	1134	0	0
TALDO1_chr11_747467__MDH1_chr2_63816486	0	0	191	0	0	0	0	0
TALDO1_chr11_747467__MDH2_chr7_75686735	0	0	0	0	0	365	0	0
TALDO1_chr11_747467__ME1_chr6_83947541	1	0	241	4	0	849	0	0
TALDO1_chr11_747467__ME2_chr18_48434448	0	0	1	0	0	368	0	0
TALDO1_chr11_747467__ME2_chr18_48439284	0	32	163	68	0	205	1	56
TALDO1_chr11_747467__NonTargetingControlGuideForHuman0039	164	27	570	1	135	284	168	0
TALDO1_chr11_747467__NonTargetingControlGuideForHuman0095	0	128	889	29	2	605	1	2
TALDO1_chr11_747467__PCK1_chr20_56137238	117	18	316	0	30	116	28	0
TALDO1_chr11_747467__PC_chr11_66638606	0	0	578	0	0	3	0	0
TALDO1_chr11_747467__PC_chr11_66638653	0	160	241	213	1	269	0	247
TALDO1_chr11_747467__PC_chr11_66639617	0	0	0	0	0	120	0	0
TALDO1_chr11_747467__PDHA1_chrX_19364716	0	0	477	0	1	117	0	0
TALDO1_chr11_747467__PDHA2_chr4_96761315	0	0	0	0	0	700	0	0
TALDO1_chr11_747467__PDHA2_chr4_96761496	38	1290	349	2432	126	661	2	1176
TALDO1_chr11_747467__PDHB_chr3_58419519	689	34	0	54	688	349	492	4
TALDO1_chr11_747467__PDHX_chr11_34937907	514	1	152	1	1855	658	2702	0
TALDO1_chr11_747467__PFKL_chr21_45726628	103	0	279	0	342	416	337	0
TALDO1_chr11_747467__PFKM_chr12_48501913	518	245	0	434	152	333	284	184
TALDO1_chr11_747467__PGAM1_chr10_99186191	0	0	282	0	0	1	1	0
TALDO1_chr11_747467__PGAM1_chr10_99186192	13	3	206	14	212	446	250	1
TALDO1_chr11_747467__PGAM2_chr7_44102497	708	0	358	0	119	374	24	0
TALDO1_chr11_747467__PGAM2_chr7_44105108	0	446	415	556	0	165	0	325
TALDO1_chr11_747467__PGK1_chrX_77369291	0	0	339	0	0	424	0	0
TALDO1_chr11_747467__PGK1_chrX_77369316	103	222	577	34	0	88	0	25
TALDO1_chr11_747467__PGK2_chr6_49754854	0	11	93	0	0	10	0	0
TALDO1_chr11_747467__PGLS_chr19_17622472	85	740	187	582	4	542	1	48
TALDO1_chr11_747467__PGLS_chr19_17627020	0	0	22	1	0	630	0	0
TALDO1_chr11_747467__PGLS_chr19_17628116	0	0	0	0	0	0	0	0
TALDO1_chr11_747467__PKLR_chr1_155271174	1234	2127	9	3855	1062	252	823	3181
TALDO1_chr11_747467__PKM_chr15_72492804	7	0	297	0	0	442	0	0
TALDO1_chr11_747467__PKM_chr15_72492920	1824	2616	1749	3927	755	1409	783	1164
TALDO1_chr11_747467__RPIA_chr2_88991246	0	1	592	0	0	0	0	0
TALDO1_chr11_747467__RPIA_chr2_88991329	43	1671	0	2483	57	127	16	662
TALDO1_chr11_747467__TPI1_chr12_6976607	64	131	116	156	0	709	1	123
TALDO1_chr11_755880__ALDOB_chr9_104188893	0	0	1	0	0	199	0	0
TALDO1_chr11_755880__ALDOC_chr17_26901145	0	0	405	1	1	394	0	0
TALDO1_chr11_755880__DLAT_chr11_111896198	0	1	213	0	0	372	0	2
TALDO1_chr11_755880__DLAT_chr11_111899338	274	0	745	0	248	368	631	0
TALDO1_chr11_755880__DLD_chr7_107531707	0	14	266	1	0	625	0	1
TALDO1_chr11_755880__DLD_chr7_107533699	0	0	0	0	0	0	0	0
TALDO1_chr11_755880__ENO1_chr1_8930510	2	655	187	2543	1	788	1	944
TALDO1_chr11_755880__ENO1_chr1_8934907	530	19	650	28	664	37	412	4
TALDO1_chr11_755880__ENO2_chr12_7024987	0	0	2	0	0	106	0	0
TALDO1_chr11_755880__ENO2_chr12_7025649	0	0	0	0	0	220	0	0
TALDO1_chr11_755880__ENO3_chr17_4856126	0	0	0	0	0	0	0	0
TALDO1_chr11_755880__FBP1_chr9_97369115	102	18	242	42	315	696	312	0
TALDO1_chr11_755880__FBP2_chr9_97333804	244	0	0	0	566	272	598	0
TALDO1_chr11_755880__FBP2_chr9_97355949	2	752	113	5448	1	169	1	3695
TALDO1_chr11_755880__G6PC_chr17_41059636	4	0	58	0	12	206	3	0
TALDO1_chr11_755880__G6PD_chrX_153760877	54	0	0	0	0	0	0	0
TALDO1_chr11_755880__GAPDHS_chr19_36027769	0	1	795	23	3	311	0	0
TALDO1_chr11_755880__GAPDHS_chr19_36027833	0	0	402	0	0	132	0	0
TALDO1_chr11_755880__GAPDH_chr12_6644017	2	491	0	1145	0	9	0	478
TALDO1_chr11_755880__GAPDH_chr12_6645859	0	0	0	0	0	0	0	1
TALDO1_chr11_755880__GAPDH_chr12_6645947	0	0	111	0	0	0	0	0
TALDO1_chr11_755880__GCK_chr7_44189577	0	0	0	0	0	0	0	0
TALDO1_chr11_755880__GCK_chr7_44189603	0	0	309	0	0	447	0	0
TALDO1_chr11_755880__GOT1_chr10_101163300	0	0	416	1	0	271	0	0
TALDO1_chr11_755880__GOT1_chr10_101190319	0	0	232	1	1	404	0	0
TALDO1_chr11_755880__GOT2_chr16_58750621	1360	655	503	5065	751	381	384	2055
TALDO1_chr11_755880__GOT2_chr16_58768033	0	0	124	8	0	1	0	0
TALDO1_chr11_755880__H6PD_chr1_9305432	0	0	427	0	0	481	0	0
TALDO1_chr11_755880__HK1_chr10_71048517	0	534	410	273	0	60	1	58
TALDO1_chr11_755880__HK2_chr2_75061733	0	0	592	0	0	0	0	0
TALDO1_chr11_755880__HK2_chr2_75061761	431	99	398	118	182	92	246	86
TALDO1_chr11_755880__HK3_chr5_176318178	0	0	239	0	0	239	0	0
TALDO1_chr11_755880__HK3_chr5_176323146	2	1	96	0	0	308	0	1
TALDO1_chr11_755880__LDHAL6B_chr15_59499223	74	914	544	1617	106	346	50	990
TALDO1_chr11_755880__LDHAL6B_chr15_59499236	0	0	0	0	0	0	0	2
TALDO1_chr11_755880__LDHA_chr11_18418499	0	0	0	0	0	0	0	0
TALDO1_chr11_755880__LDHB_chr12_21794888	0	0	0	25	0	154	0	6
TALDO1_chr11_755880__LDHC_chr11_18434337	0	93	1139	0	0	198	0	0
TALDO1_chr11_755880__MDH1_chr2_63816486	451	2	0	0	290	1	290	0
TALDO1_chr11_755880__MDH2_chr7_75686735	21	0	0	1	194	580	41	0
TALDO1_chr11_755880__ME1_chr6_84140670	0	0	0	0	0	62	0	0
TALDO1_chr11_755880__ME2_chr18_48422222	0	0	137	0	0	726	0	0
TALDO1_chr11_755880__ME2_chr18_48434448	143	1	55	1	164	14	421	0
TALDO1_chr11_755880__ME2_chr18_48439284	0	0	131	0	1	88	0	0
TALDO1_chr11_755880__NonTargetingControlGuideForHuman0039	59	1	257	2	47	131	0	1
TALDO1_chr11_755880__NonTargetingControlGuideForHuman0095	2736	841	823	2177	1856	381	1848	961
TALDO1_chr11_755880__PCK1_chr20_56137848	275	0	375	0	825	164	1251	0
TALDO1_chr11_755880__PC_chr11_66638606	0	205	488	1	0	135	0	0
TALDO1_chr11_755880__PC_chr11_66639617	0	0	0	0	0	277	0	0
TALDO1_chr11_755880__PDHA1_chrX_19362137	0	154	118	798	0	20	0	321
TALDO1_chr11_755880__PDHA1_chrX_19364716	0	53	674	339	0	1	0	185
TALDO1_chr11_755880__PDHA1_chrX_19368113	79	299	271	469	0	861	1	125
TALDO1_chr11_755880__PDHA2_chr4_96761496	0	0	0	0	0	257	0	2
TALDO1_chr11_755880__PDHB_chr3_58416382	183	387	0	471	0	397	0	103
TALDO1_chr11_755880__PDHB_chr3_58419519	97	12	252	2	50	904	10	0
TALDO1_chr11_755880__PDHX_chr11_34938309	0	319	406	434	1	174	0	219
TALDO1_chr11_755880__PFKL_chr21_45719969	34	0	180	0	0	339	0	0
TALDO1_chr11_755880__PFKL_chr21_45730903	439	0	258	0	36	535	0	0
TALDO1_chr11_755880__PFKM_chr12_48501200	67	406	179	302	234	1982	488	8
TALDO1_chr11_755880__PFKM_chr12_48501913	0	38	99	296	95	167	83	83
TALDO1_chr11_755880__PFKP_chr10_3124584	1	0	103	1	1	0	1	0
TALDO1_chr11_755880__PGAM1_chr10_99186190	192	0	0	3	79	123	21	0
TALDO1_chr11_755880__PGAM1_chr10_99186191	0	0	0	0	0	33	0	0
TALDO1_chr11_755880__PGAM1_chr10_99186192	0	202	280	71	0	154	0	0
TALDO1_chr11_755880__PGAM2_chr7_44102497	478	124	651	325	266	714	212	85
TALDO1_chr11_755880__PGAM2_chr7_44105108	0	0	427	0	0	568	1	0
TALDO1_chr11_755880__PGK1_chrX_77369291	0	0	553	1	0	556	0	0
